Stratigraphic Name | Stratno |  Previous Name  |Previous Name Stratno| Replacement Name | Replacement Name Stratno |Is Current | Rank | Status | Category | Usage | Parent Name | Parent Stratno | Chemical Parent Name | Chemical Parent Stratno | Top Minimum Age Name | Top Minimum Age (Ma) | Top Minimum Age Error (Ma)| Top Minimum Age Method | Base Maximum Age Name | Base Maximum Age (Ma) | Base Maximum Age Error (Ma) | Base Maximum Age Method | Minimum Thickness (m) | Maximum Thickness (m) | Type Section State | Definition Card | First ref as on form | Def ref as on form | Reserved by | Resdate | Approved by | Approved date |General Comments | Lithology Description | Primary Lithology Group | Secondary Lithology Group | Tectonic Setting | Intrusive | Granite Type
Observatory Hill Formation|14485|Observatory Hill beds|14486|||Yes|Formation, beds|Formal|Variation of published name|Redefined|Marla Group|28212|||Early Cambrian|520|||Early Cambrian|524||||494|SA|Yes|40945|40945|Brewer A.M., Dunster J.N., Gatehouse C.G., Henry R.L., Weste G.|08/SEP/06|Alley, N.|09/OCT/87|Defined as early to Middle Cambrian. More recent references show unit as Early Cambrian.|Siltstone and claystone, micaceous, calcareous and dolomitic in part; minor sandstone; limestone and dolomite. Minor chert|sedimentary siliciclastic|sedimentary carbonate||N|
Ochre Cove Formation|14490|||||Yes|Formation, beds|Formal|Unknown or process pending|Defined|||||Pleistocene||||Pleistocene|||||8||No|44199|44199||||||Red and orange iron-mottled sandy sediment.|regolith|||N|
Olary Alkaline Pyroclastics|14512|||||Yes|Formation, beds|Formal|Unknown or process pending|Described||||||||||||||||No|40811||||||Unnamed unit used in Proterozoic Granites GIS. ?Taken from Granites of the Broken Hill - Olary Block - Mount Painter Province Map, Metallogenic potential of Australian Proterozoic granites Project. compiled 1996.|||||N|
Old Boolcoomata Conglomerate Member|74092|||||Yes|Member, phase|Formal|Variation of reserved name|Defined|Benda Siltstone|23375|||Cryogenian|600|||Cryogenian|800||||450||No|62724|62724|||||Reserved by W. Cowley (2005). Within the Yudnamutana Subgp. (Umberatana Gp). Overlain by and interfingers with Benda Siltstone. Geological Province: MacDonald Corridor.|||||N|
Old Camp Granite|29892|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|Babbage Association|35717|Moolawatana Suite|24617|Calymmian|1555|8||Calymmian|1560||||||No|43052||||||Any relation to Middle Camp Granite?  Used by Proterozoic Granites Project.|Massive granite.||||Y|
Old Mount North West Member|75789|Mount Norwest Member|75702|||Yes|Member, phase|Reserved|Variation of reserved name|Reserved|Skillogalee Dolomite|25481|||Neoproterozoic||||Neoproterozoic|||||||No|||Hearon, T.E., Lawton, T.F., Hannah, P.T.|02/NOV/10|||Reserved by: T.E. Hearon, of Colorado School of Mines, T.F. Lawton, of New Mexico State University and P.T. Hannah, of Chevron North America Exploration and Production. Distribution: eastern Willouran Range, SW of Marree. Province: Adelaide Geosyncline. Age: Torrensian. Parent: Skillogalee Dolomite. Relationships: separated from overlying Myrtle Springs Formation and underlying Breaden Hill Member by breccia formed by evacuation of evaporites from diapiric breccia. Upper member of Skillogalee Dolomite in this locality. Expected publication: MESA Journal|Quartz arenite, sandy dolostone and dolostone interbeds||||N|
Older Granite Suite|36754|||||Yes|Group, Suite|Formal|Other new published name|Briefly described|||||Calymmian|1400|||Statherian|1690||||||No|23775||||||See also "Older Granite Suite". Age: 1690 -1400Ma|||||Y|
Olia Gneiss|14547|Olia Gneiss""|29905|||Yes|Formation, beds|Formal|Other new published name|Defined|Birksgate Complex|29906|Pitjantjatjara Supersuite|39078|Paleoproterozoic|1600|||Paleoproterozoic|1607|||||NT|No|44495|48864|||||Now obsolete in NT (pers.comm.Close, D., Mar'08), but remains current in SA.  See also ref: (1999) Petermann Ranges 1:250K Explan.Notes - replaced by Umutju, Pottoyu and Matururr Granite Suites.  Age: 1600 Ma. Age: >1607Ma (metamorphic age).|Gneiss, quartz-feldspar-biotite-hornblende, with minor schist, amphibolite and quartzite|high grade metamorphic rock|||Y|
Olney Formation|14553|Renmark Beds, Upper|40366|||Yes|Formation, beds|Formal|Other new published name|Defined|Renmark Group|16036|||Middle Miocene||||Middle Eocene|45||||320|SA|No|31745|42966|||||In part lateral equivalent to Buccleuch Formation?|Unconsolidated to poorly consol'd, thinly bedded, dark brown, grey, black carbonaceous sand, silt, clay, brown coal, peat; commonly micaceous, pyritic, ferruginised. Includes intercalations of poorly sorted, fine- to med.gr. quartz sand +polymictic sand.|regolith|||N|
Olympic Dam Breccia Complex|29898|Olympic Dam Formation|14558|||Yes|Member, phase|Formal|Other new published name|Fully described|Roxby Downs Granite|28003|||Calymmian|1590|||Calymmian|1590||||||No|43052||||||Variation on Olympic Dam Formation?|Consists of funnel-shaped, barren, haematite-quartz breccia 'core' surrounded by an irregular array of variably mineralised and broadly zoned haematite-granite breccia.||||N|
Oodla Wirra Volcanics|39898|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Curdimurka Subgroup|24236|||Neoproterozoic|798|5||Neoproterozoic|799|4||200|||No|61238|61238|Woodhouse, A., Constable, S., Hore, S., Fabris, A.|17/DEC/03|Cowley, W.|17/DEC/03|Named after the township of Oodla Wirra.  Distribution: south-eastern ORROROO 1:250 000, two small areas of outcrop 4km NE of Oodla Wirra.|Felsic volcanics, silica-altered, eutaxitic texture and quartz eyes; rare volcaniclastic sediments; some layering.||||N|
Oodnadatta Formation|14592|||||Yes|Formation, beds|Formal|Other new published name|Fully described|Marree Subgroup|11374|||Cenomanian||||Albian|||||229||No|44658||||||Formerly of Neales River Group, now Rolling Downs Group [2012]. Age - Albian, based on spore pollen assemblages, see ref 00/30891|Claystone and siltstone, interbedded; with fine-grained sandstone, calcareous and ferruginous concretions; limestone with celestite and barite veins.|sedimentary siliciclastic|sedimentary carbonate||N|
Oolarinna Member|24441|||||Yes|Member, phase|Formal|Resvd name published|Defined|Observatory Hill Formation|14485|||Early Cambrian|520|||Early Cambrian|521||||45|SA|Yes|38329|38329|G.W.Krieg|27/OCT/73|Gatehouse, C.G.|07/FEB/83|Originally defined as of the Observatory Hill Beds.|Dirty red-brown to red-brown, thin to very thin bedded calcareous to non calcareous (dominantly) siltstone to claystone with interbedded pebble conglomerate and sandstone at the base.|sedimentary siliciclastic|||N|
Ooldea Sand|14596|Ooldea|22592|||Yes|Formation, beds|Formal|Resvd name published|Described|||||Late Eocene||||Middle Eocene|||||112||No|42086||||||Upper, late Eocene portion redefined as Barton Sand (Hou, 2004).  Barton and Ooldea Sands are interpreted to occupy geographically distinct relict beach barrier systems on the Eastern Eucla Basin margin.|Marine: sand, silt; commonly forms strand lines.  Littoral to near shore marine deposits of clay, silt, fine to coarse-grained quartz sand, minor quartz gravel, minor heavy mineral sands.|regolith|argillaceous detrital sediment||N|
Oolgelima Gravel|27068|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||||Quaternary||||Quaternary||||1|3|SA|Yes|38604||M.C.Benbow|28/NOV/78|Gatehouse, C.G.|11/JAN/82||Medium to weakly consolidated gravel, red-brown clayey lenses. Gravel (to sand) sized clasts of bleached (and silicified in part) claystone and siltstone.||||N|
Ooloo Hill Formation|78310|Ooloo|75983|||Yes|Formation, beds|Formal|Resvd name published|Briefly described|||||Frasnian|388|14|isotopic, K/Ar|Emsian|||||||No|68713||||||Newly identified. Detrital zircon dated marine sedimentary succession. K-Ar date based on the combined minimum age of 3 basaltic flows within this unit. (RefID 68713). Detrital zircon datng supports Devonian age.|||||N|
Oonartra Creek Formation|75077|Oonartra Member|37093|||Yes|Formation, beds|Formal|Variation of reserved name|Briefly described|Raven Hill Subgroup|72575|||Paleoproterozoic||||Paleoproterozoic|||||||No|64944||||||Reserved as Oonartra Member (Conor 2002).  Part of the Saltbush Group. Equivalent to ?Purnamoota Subgroup units in Broken Hill Domain.|Pelite and psammopelite with minor psammite layers and lenses.||||N|
Oorlano Metasomatite|34793|||||Yes|Formation, beds|Formal|Variation of published name|Defined|||||Mesoproterozoic|1585|||Mesoproterozoic|||||||No|22948|24475||||||Metasomatic rocks of albite, scapolite. diopside, tremolite, epidote, carbonate, quartz, mica, magnetite.|metasomatic|||N|
Opaminda Formation|26090|Opaminda formation|14627|||Yes|Formation, beds|Formal|Unknown or process pending|Defined|Emeroo Subgroup|25895|||Neoproterozoic||||Neoproterozoic|||||380|SA|No|23394|30177|||||Former Parent Unit - River Wakefield Subgroup, see ref 00/30621 for details.|Dark grey siltstones, minor shale, magnesian dolomite.|sedimentary siliciclastic|sedimentary carbonate||N|
Oraparinna Shale|14640|||||Yes|Formation, beds|Formal|Unknown or process pending|Described|Hawker Group|8159|||Early Cambrian||||Early Cambrian|||||150||No|65625||||||Interfingers with Moorowie Formation|Khaki-green silty shale becoming calcareous upwards. Abundant limestone concretions.|argillaceous detrital sediment|||N|
Orroroo Kimberlites|14655|||||Yes|Formation, beds|Formal|Variation of published name|Mentioned||||||||||||||||No|41703|||||||Kimberlites||||N|
Otway Group|14685|||||Yes|Group, Suite|Formal|Variation of published name|Defined|||||Albian|95|||Tithonian|153|5|||3500||No|48581|50154|||||See also Lexicon. SJ54-12, SJ55-9.  Probably not in TAS {DPJUN03]. Raised to rank of supergroup following introduction of Crayfish Group (Kopsen and Scholefield 1990) but this caused discontinuity of nomenclature - considered to have limited usefulness - so group status retained. See comments in Refid 66244.|Fluvial volcaniclastic arkosic sandstone, mudstone, minor black coal, sandstone, conglomerate.|sedimentary siliciclastic|||N|
Ouldburra Formation|26319|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Marla Group|28212|||Early Cambrian|524|||Early Cambrian|536||||1114|SA|Yes|40945|40945|A.M.Brewer|30/APR/85|Alley, N.|09/APR/87||Main part - thick limestone-dolostone units; lower part - cyclic suite of halite-carbonate-siliciclastic units|sedimentary carbonate|sedimentary non-carbonate chemical or biochemical||N|
Outalpa Quartzite|14691|||||Yes|Formation, beds|Formal|Unknown or process pending|Briefly described||||||||||||||||No|34537|||||||||||N|
Overland Corner Clay Member|31512|||||Yes|Member, phase|Formal|Resvd name published|Defined|Cadell Formation|31517|||Balcombian||||Balcombian|||||3||No|23226|23226|Lukasik J., Queen's University, Canada|22/AUG/97|||Introduced as member of the Morgan Group (Murray Supergroup) by Lukasik and James (1998) and retained as a member of the Cadell Formation of the new Morgan Subgroup when the Murray group was reinstated.|||||N|
Paaratte Formation|14730|Paaratte Formation""|14729|||Yes|Formation, beds|Formal|Variation of published name|Defined|Sherbrook Group|16826|||Maastrichtian|65|||Turonian|85||||1987||No|48581|48581|||||Defined 1964. Has previously included Belfast Mudstone, Nullawarre Greensand and Timboon Sand as members but each is preferred as an independent unit in Eastern Otway Basin (GSV Report 103) - 1995.|Carbonaceous, interbedded and laminated fine-grained sandstone, siltstone and mudstone, with thin beds of coarse gravel.||||N|
Pack Creek Member|76222|||||Yes|Member, phase|Reserved|Reserved|Reserved|Moorowie Formation|12300|||Early Cambrian||||Early Cambrian|||||||No|||Mount, T. (NSW Office of Water)|28/NOV/11|||After description in 1970 BSc (Hons). Mount Chambers Gorge region. Publication planned as part of Geological Monument nomination. Purple micaceous shale; thin grey limestone interlaminae at base. Locally 1m thick polymict conglomerate lenses with clean light grey limestone cobbles, gritty (quartz) limestone pebbles in purple silty and calcareous matrix.|||||N|
Pacoota Sandstone|14744|Pacoota sandstone|14748|||Yes|Formation, beds|Formal|Variation of published name|Defined|Larapinta Group|10184|||Early Ordovician|480|||Late Cambrian|508||||560|NT|No|43883|42354|||||Equiv to Mt Chandler Sandstone, Officer Basin. Includes disarticulated vertebrate fossils. Numerical age range from 1991 reference.|Sandstone, conglomeratic sandstone; marine fossils; contains oolitic ironstones in the Henbury and Lake Amadeus Regions.|quartz-rich arenite to rudite|sedimentary non-carbonate chemical or biochemical||N|
Padthaway Formation|14771|||||Yes|Formation, beds|Formal|Variation of published name|Defined|||||Holocene||||Early Pleistocene|.69||||||No|29697|50154||||||Lacustrine: lagoonal, swamp and locally colluvial deposits forming low-lying wetlands between stranded beach ridges: sand, silt, sandy clay, peat, marl, freshwater limestone; unconsolidated|regolith|||N|
Painter Complex|28902|||||Yes|Group, Suite|Formal|Unknown or process pending|Mentioned||||||||||||||||No|30669|||||||||||N|
Paisley Pedoderm|14779|||||Yes|Formation, beds|Formal|Unknown or process pending|Defined|||||Cenozoic||||Cenozoic||||||SA|No|31532|31532||||||||||N|
Paleoproterozoic felsic to mafic volcanics 76618|76618|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Statherian|1730|||Statherian|1780||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset|Predominantly a bimodal mixture of mafic and felsic volcanics; may include andesites|igneous mafic volcanic|igneous felsic volcanic||N|
Paleoproterozoic granites 76584|76584|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Statherian|1700|||Orosirian|1850||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset|Mainly felsic intrusive rocks.  Range in composition from alkali feldspar granite to tonalite; includes associated rocks such as migmatite and minor gabbro and diorite.|igneous felsic intrusive|||Y|
Paleoproterozoic granites 76589|76589|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Siderian|2300|||Siderian|2450||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset|Mainly felsic intrusive rocks.  Range in composition from alkali feldspar granite to tonalite; includes associated rocks such as migmatite and minor gabbro and diorite.|igneous felsic intrusive|||Y|
Paleoproterozoic granulite-facies metamorphics 76596|76596|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Statherian|1600|||Statherian|1780||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset|High-grade metamorphic rocks, generally with granulite facies assemblages; includes granitic gneisses|high grade metamorphic rock|||N|
Paleoproterozoic granulite-facies metamorphics 76597|76597|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Statherian|1600|||Statherian|1800||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset|High-grade metamorphic rocks, generally with granulite facies assemblages; includes granitic gneisses|high grade metamorphic rock|||N|
Paleoproterozoic granulite-facies metamorphics 76603|76603|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Orosirian|1950|||Siderian|2400||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset|High-grade metamorphic rocks, generally with granulite facies assemblages; includes granitic gneisses|high grade metamorphic rock|||N|
Paleoproterozoic sedimentary rocks 76612|76612|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Orosirian|1850|||Orosirian|1900||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset|Predominantly sedimentary rocks; includes sedimentary rocks of low metamorphic grade and diapiric breccias|sedimentary|||N|
Paleoproterozoic to Mesoproterozoic felsic to mafic volcanics 76594|76594|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Calymmian|1585|||Statherian|1620||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset|Predominantly a bimodal mixture of mafic and felsic volcanics; may include andesites|igneous mafic volcanic|igneous felsic volcanic||N|
Paleoproterozoic to Mesoproterozoic felsic volcanics 76590|76590|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Calymmian|1570|||Statherian|1620||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset|Mainly felsic volcanics, including lavas and tuffs. Association may include volcaniclastic rocks.|igneous felsic volcanic|||N|
Paling Formation|38564|Paling Member|33816|||Yes|Formation, beds|Formal|Variation of published name|Fully described|||||Middle Eocene||||Middle Eocene|||||||No|24396||||||Not related to Paling Yard Formation, NSW.|Lagoonal carbonaceous limestone.||||N|
Palmer Granite|14804|Palmer granite|14807|||Yes|Formation, beds|Formal|Other new published name|Fully described|||||Arenig|479|15|isotopic, Rb/Sr|Middle Cambrian|503|33|isotopic, Rb/Sr||||No|34536||||||Age: 479 (+/-) 15: Rb-Sr on total rocks and minerals; 503 (+/-) 33: Rb-Sr on total rocks only.|Granite, albitised intrusives; medium to coarse-grained granodiorite, aplite and monzogranite|igneous felsic intrusive|||Y|I-type
