Stratigraphic Name | Stratno |  Previous Name  |Previous Name Stratno| Replacement Name | Replacement Name Stratno |Is Current | Rank | Status | Category | Usage | Parent Name | Parent Stratno | Chemical Parent Name | Chemical Parent Stratno | Top Minimum Age Name | Top Minimum Age (Ma) | Top Minimum Age Error (Ma)| Top Minimum Age Method | Base Maximum Age Name | Base Maximum Age (Ma) | Base Maximum Age Error (Ma) | Base Maximum Age Method | Minimum Thickness (m) | Maximum Thickness (m) | Type Section State | Definition Card | First ref as on form | Def ref as on form | Reserved by | Resdate | Approved by | Approved date |General Comments | Lithology Description | Primary Lithology Group | Secondary Lithology Group | Tectonic Setting | Intrusive | Granite Type
Kergunyah Granite|27663|Kergunyah Adamellite|30590|||Yes|Formation, beds|Formal|Variation of published name|Defined|||||Middle Devonian|392|4||Early Devonian||||||VIC|Yes|38879|43220|R.King|23/MAR/82|||Defined - see UNIT DEFINITION. Age and lithology updated from GSV data (HG, Dec 2005). GSV Code: G180.|I-type granite|igneous felsic intrusive|||Y|
Kerrie Group|9471|Kerrie Conglomerate|9470|||Yes|Group, Suite|Formal|Variation of published name|Defined|||||Wenlock||||Llandovery|||||||No|41585||||||Pers. comm.  Fons VandenBerg (2007).  Name used on recent GSV 50K mapping.|Fluvial conglomerate, sandstone, mudstone|sedimentary siliciclastic|||N|
Kerrs Road Basalt|9475|||||Yes|Formation, beds|Formal|Other new published name|Described|||||Neogene||||Neogene|||||||No|39865|||||||Basalt|igneous mafic volcanic|||N|
Kersop Arkose|32291|||||Yes|Formation, beds|Formal|Resvd name published|Briefly described|Emperor Subgroup|32290|||Turonian||||Turonian|||||||No|13323||Partridge A.D.|02/FEB/98|||Within the Emperor Subgroup (Latrobe Group).|Alluvial fan/fluvial deposits - coarse feldspathic sandstones and conglomerates.|sedimentary siliciclastic|||N|
Kevington Creek Formation|9481|Kevington Creek beds|9482|||Yes|Formation, beds|Formal|Variation of published name|Described|Delatite Group|21636|||Late Devonian||||Late Devonian|||||1000||No|42827|||||||Mudstone, minor sandstone, occasional conglomerate: alluvial deposits.||||N|
Kialla Member|9507|||||Yes|Member, phase|Formal|Other new published name|Defined|Shepparton Formation|25474|||Pleistocene||||Quaternary||||||VIC|No|29898|42966|||||This name defined & used in Victoria|||||N|
Kiandra Group|27446|||||Yes|Group, Suite|Formal|Variation of published name|Fully described|||||Gisbornian||||Darriwilian|||||||No|36443|||||||Basaltic lavas, agglomerate, sandstone, mudstone and chert deposited in a submarine volcanic chain.|igneous mafic volcanic|sedimentary siliciclastic||N|
Kiewa Granodiorite|9536|||||Yes|Formation, beds|Formal|Unknown or process pending|Described||||||||||||||||No|31800|||||||Granodiorite|igneous felsic intrusive|||Y|
Kilgower Member|9552|Kilgower Sandstone Member|9553|||Yes|Member, phase|Formal|Unknown or process pending|Briefly described|Tabberabbera Formation|17618|||Middle Devonian||||Early Devonian|||||||No|43461||||||Same as Kilgower Sandstone Member.|Interbedded mudstone and sandstone.|sedimentary siliciclastic|||N|
Killara Coal Measures|76917|||||Yes|Formation, beds|Informal|Other new published name|Briefly described|||||Aptian||||Barremian|||||||No|66245||||||Otway Basin. Extensive deposition in local depocentres followed minor uplift and erosion in the late Barremian.?Overlain by Eumeralla Formation?|||||N|
Killawarra Granite|26662|Warby Range Granite|26984|||Yes|Formation, beds|Formal|Other new published name|Briefly described|||||Late Devonian||||Middle Devonian|||||||No|42726||||||Of the Warby Range Batholith. GSV Special Publication (2000) p346. Age and lithology updated from GSV data (HG, Dec 2005). GSV Code: G206|S-type granite with dark brown biotite|igneous felsic intrusive|||Y|
Killeen Basalt|40916|||||Yes|Formation, beds|Formal|Other new published name|Defined|Euroa Volcanic Group|76925|||Pliocene||||Miocene|||inferred, geological correlation||4||No|61185|61185|||||Formerly included in Newer Volcanic Group, but outside geographic range as defined in VandenBerg (2007). Undated but now assumed to be similar age to Seven Creeks Basalt (~6.8 Ma)|Lava flow: basanite, iddingsitised olivine phenocrysts in matrix of clinopyroxene, plagioclase, olivine and opaque minerals; nodular weathered texture; irregular jointing.|igneous foid-bearing volcanic|||N|
Killingworth Formation|23698|||||Yes|Formation, beds|Formal|Other new published name|Described|Humevale Siltstone|28613|||Pragian||||Pragian|||||||No|38787||M.Garratt|26/NOV/76||||||||N|
Kiln Member|9565|Kiln member|9566|||Yes|Member, phase|Formal|Unknown or process pending|Briefly described|Waratah Limestone|19435|||Early Devonian||||Early Devonian|||||110||No|43530|||||||Light grey, generally poorly fossiliferous limestone.|sedimentary carbonate|||N|
Kimberly Park Granite|34839|Kimberly Park Granodiorite|41860|||Yes|Formation, beds|Formal|Variation of published name|Briefly described|||||Early Silurian||||Early Silurian|||||||No|22968||||||Age and lithology updated from GSV data (HG, Dec 2005). See also Kimberly Park Granodiorite, Kimberley Park Granodiorite (misspelling).|Granodiorite: medium-grained, grey, foliated; contains large metasedimentary enclaves: S-type|igneous felsic intrusive|||Y|
Kindalyn Granite|30359|||||Yes|Formation, beds|Formal|Resvd name published|Briefly described|||||Devonian||||Devonian|||||||No|23165||Moore D.|09/AUG/96|||Buried pluton, identified through magnetostratigraphy.  Not related to (misspelt) Kindalyn Member of the Merlewood Formation in NSW.|Granite|igneous felsic intrusive|||Y|
King Parrot Creek Granodiorite|32494|King Parrot Creek Granite|27449|||Yes|Formation, beds|Formal|Variation of published name|Briefly described|||||Late Devonian||||Late Devonian|362|6|||||No|44197||||||Melbourne 1:250 000 sheet area. GSV Code:  G219 S-type. See also King Parrot Creek Adamellite. Originally the Kerrisdale Cordierite Microadamellite (Phillips et al. 1981); subsequently the King Parrot Creek intrusion, with no lithology specified (Gray 1990); later the King Parrot Creek Granodiorite (McDonald 1997).|Fine grained S-type granite with red-brown biotite|igneous felsic intrusive|||Y|
Kingfish Formation|32298|||||Yes|Formation, beds|Formal|Resvd name published|Described|Halibut Subgroup|32294|||Early Eocene||||Paleocene|||||||No|13323||Partridge A.D.|02/FEB/98||||Fluvial-deltaic and paralic deposits, sandstone; includes coal.|sedimentary siliciclastic|organic-rich rock||N|
Kingsley's Formation|39633|Kingsley|22109|||Yes|Formation, beds|Formal|Variation of reserved name|Briefly described||||||||||||||||No|24088||||||Reserved as Kingsley by Orth (1991).  Not known if published by originator?|||||N|
Kipper Shale|32308|||||Yes|Formation, beds|Formal|Resvd name published|Briefly described|Emperor Subgroup|32290|||Cretaceous||||Cretaceous|||||596||No|22663||||||Of Lowry & Longley (1991). Advised by A.D. Partridge.|Thick succession of shallow to deep-water lacustrine sediments - shales and siltstones sands.|sedimentary siliciclastic|||N|
Kirribilly Sandstone|77295|Kirribilly Siltstone|69405|||Yes|Formation, beds|Formal|Variation of published name|Fully described|Kerrie Group|9471|||Devonian||||Silurian|||||||No|65715||||||This name was thought to have superseded the Kirribilly Siltstone, yet it occurs in VandenBerg (2009) with both Kirribilly Formation and Kirribilly Siltstone! Although the Siltstone is the earliest reference in the database, the Sandstone is most thoroughly described and is regarded as the current name, but the Siltstone occurs again in 2011 (RefID 68116).|At type locality is thin-bedded siltstone and sandstone (now hornfels).|sedimentary siliciclastic|||N|
Knocker Granite|9679|||||Yes|Formation, beds|Formal|Unknown or process pending|Mentioned||||||||||||||||No|40882|||||||Granite|igneous felsic intrusive|||Y|
Knowsley East Shale|32495|Knowsley East Formation|9688|||Yes|Formation, beds|Formal|Variation of published name|Defined|||||Middle Cambrian||||Early Cambrian|||||580||No|44197|64612|||||Supersedes Knowsley East beds/ "Dinesus-Hydroid Beds" and Goldie beds of Thomas (1956). NOTE:Goldie Chert at KILMORE is NOT included - instead it overlies/interfingers with Knowsley East Shale. Black shale, chert and volcaniclastic units. On KILMORE this shale is equivalent to Monageetta Shale (VandenBerg 1992) and correlates with Goldie Chert see RefID: 60599.  Trilobites occur in 2 fossiliferous bands, and a rich hydroid fauna in some areas.  Max. thickness: 580m in KILMORE.|Deep water hemipelagic sediments: shale, mudstone, minor interbedded mafic volcanic sandstone; slump deposits: monomictic chert breccia and polymictic conglomerate (60592).|sedimentary siliciclastic|||N|
Knowsley East Shale, Goldie Chert|73608|||||Yes|Formation, beds|Informal|Variation of published name|Unpublished|||||Late Cambrian||||Middle Cambrian|||||||No|||Raymond, O.L.|29/AUG/07|||Informal unit for the 1:1 million Surface Geology of Australia dataset|Deep-marine sediments: shale, mudstone, interbedded mafic volcaniclastic sandstone, conglomerate; slump deposits: black shale and mudstone, monomictic chert breccia and polymictic conglomerate; chert, siliceous siltstone|sedimentary siliciclastic|sedimentary non-carbonate chemical or biochemical||N|
Koala Creek Formation|35515|Koala Creek Sandstone|9693|||Yes|Formation, beds|Formal|Variation of published name|Described|Cathedral Group|3787|||Eifelian||||Eifelian|||||||No|23309||VandenBerg A. H. M.|22/MAY/00|||To be used in the Tasman Fold Belt System in Victoria Special Publication.|Sandstone|sedimentary siliciclastic|||N|
Koetong Granite|9701|Koetong granite|9705|||Yes|Formation, beds|Formal|Other new published name|Fully described|||Koetong Suite|9703|Early Devonian|418|4|isotopic, Rb/Sr|Late Silurian|419|6|isotopic, U/Pb||||No|29953||||||Described. Of the Koetong Supersuite. Age and lithology updated from GSV data (HG, Dec 2005). GSV Code: G101. ?Called Granya Granite in Victoria?|Nonmagnetic, bluish grey, two mica cordierite granite; coarse grained biotite muscovite granite; S-type, mostly equigranular but centre is porphyritic and parts of margins are fine grained; locally abundant enclaves.|igneous felsic intrusive|||Y|S-type
Koetong Suite|9703|||||Yes|Group, Suite|Formal|Variation of published name|Fully described|||Koetong Supersuite|9704|Silurian|432|||Silurian|435||||||No|42827||||||In CARGELLIGO the Koetong Supersuite is represented by only the Koetong Suite which includes: Erigolia, Eura Bonny, Weethalle, Kikoira, Yalgogrin and Ungarie Granites and Cookaburragong Granodiorite.  Incorporates the former "Ungarie Suite (mafic) and felsic "Kikoira Suite"  of Chappell et al (1991) .See also RefID 67060 p503, 505.|Predominantly medium-grained equigranular to prophyritic biotite granites, with metasedimentary xenoliths and ovoid biotite-rich microgranular enclaves. Felsic, S-type.|igneous felsic intrusive|||Y|S-type
Koetong Supersuite|9704|||||Yes|Supergroup|Formal|Variation of published name|Described|||||Early Silurian||||Early Silurian|||||||No|41563||||||Part of the Wagga Batholith.  In CARGELLIGO the supersuite is represented by only the Koetong Suite which includes: Erigolia, Eura Bonny, Weethalle, Kikoira, Yalgogrin and Ungarie Granites and Cookaburragong Granodiorite.|Well-defined group of high-K, peraluminous, S-type granites extending from northern Victoria to Cargelligo area; fractionated.|igneous felsic intrusive|||Y|S-type
Konagaderra shaley flysch|9747|||||Yes|Formation, beds|Informal|Unknown or process pending|Briefly described||||||||||||||||No|33020|||||||||||N|
Kongorong Sand|9755|Kongorong sand|9759|||Yes|Formation, beds|Formal|Unknown or process pending|Described|Mepunga Formation|11654|||Middle Eocene||||Middle Eocene|||||12||No|34308||||||Probably obsolete. Equivalent to Mepunga Formation.|Sand||||N|
Konkon Sandstone|9761|||||Yes|Formation, beds|Formal|Other new published name|Described||||||||||||||||No|41715|||||||Sandstone|sedimentary siliciclastic|||N|
Konong Wootong Granodiorite|37755|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|||||Early Devonian||||Early Devonian|||||||No|23309||||||Age updated from GSV data (HG, Dec 2005). GSV Code: G420|I-type granodiorite|igneous felsic intrusive|||Y|
Koolomurt Granodiorite|37254|||||Yes|Formation, beds|Formal|Other new published name|Defined|||||Ordovician||||Ordovician|||||||No|23309|50154|||||Intrudes Glendara Adamellite. Age and lithology updated from GSV data (HG, Dec 2005)|Greenish-grey biotite granodiorite: massive, medium to coarse grained, equigranular; accessory magnetite, sphene and allanite; sporadic mafic biotite-hornblende-rich mafic microgranitoid enclaves; magnetic|igneous felsic intrusive|||Y|I-type
Koomberar Formation|32560|Barmouth Creek Formation|31417|||Yes|Formation, beds|Formal|Resvd name published|Fully described|Barmouth Group|32559|||Late Silurian||||Late Silurian|||||||No|22968||Willman C.E.|13/JAN/98|||Omeo 1:100 000 sheet area (8423).|Volcaniclastic sandstone, conglomerate & siltstone.|igneous felsic volcanic|||N|
Koonalunda Lens|9790|||||Yes|Formation, beds|Formal|Unknown or process pending|Briefly described||||||||||||||||No|35066|||||||||||N|
Koonwarra Fossil Bed|9798|||||Yes|Bed|Formal|Variation of published name|Briefly described|||||Early Cretaceous||||Early Cretaceous|||||||No|41426||||||See also Koonwarra Fish beds.|Fish fossils||||N|
Kooreelah Diorite|77724|Kooreelah Gabbro-Diorite|41184|||Yes|Formation, beds|Formal|Variation of published name|Briefly described|Caupaul Igneous Complex|37235||||||||||||||No|66002||||||Of Caupaul Igneous Complex. G428. Defined by Morand et al. 2003.|||||Y|
Kooreelah Gabbro-Diorite|41184|Kooreelah Gabbro-diorite|37567|||Yes|Formation, beds|Formal|Variation of published name|Defined|Caupaul Igneous Complex|37235|||Middle Cambrian||||Middle Cambrian|||||||No|50154|50154|||||G428 Probably supersedes the Caupaul Quartz Diorite. Age and lithology updated from GSV data (HG, Dec 2005)|Dark grey-brown quartz diorite to quartz monzodiorite: massive, medium-grained, equigranular containing plagioclase, biotite, clinopyroxene, orthopyroxene and magnetite; magnetic|igneous felsic intrusive|||Y|
Kooreh Granite|28137|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|||Mount Cole Suite|28790|Early Devonian||||Early Devonian|||||||No|42726||||||Briefly described. Of Mount Cole Suite. G357. Deeply weathered, non magnetic pluton. Age and lithology updated from GSV data (HG, Dec 2005)|Granite, I type|igneous felsic intrusive|||Y|I-type
Kooyoora Granite|9807|Kooyoora Adamellite|36974|||Yes|Formation, beds|Formal|Other new published name|Briefly described|||Mount Cole Suite|28790|Early Devonian||||Early Devonian|||||||No|23260||||||Briefly described. Age and lithology updated from GSV data (HG, Dec 2005). GSV Code: G347|Biotite-hornblende-muscovite granite: mostly evenly coarse-grained, locally porphyritic; mafic enclaves; pegmatite and aplite dykes; nonmagnetic.Contains an aplitic phase.|igneous felsic intrusive|||Y|I-type
Korong Creek Tonalite|37756|||||Yes|Formation, beds|Formal|Variation of published name|Described|||||Early Devonian|389|6||Early Devonian|394|6|||||No|23309||||||Possibly meant to replace Korong Granite.  Tonalite: oxidised; magnetic response to 160 nT (article: 60462). Age and lithology updated from GSV data (HG, Dec 2005)|Hornblende tonalite: porphyritic in plagioclase; I-type; magnetic |igneous felsic intrusive|||Y|I-type
Korumburra Subgroup|39833|Korumburra Group|9827|||Yes|Subgroup|Formal|Variation of published name|Briefly described|Strzelecki Group|17440|||Early Cretaceous||||Early Cretaceous|||||||No|13323||||||See also Korumburra Group.|Non-marine arkose and volcanoclastics.||||N|
Kosciusko Granite|9831|Kosciusko granite|9835|||Yes|Formation, beds|Formal|Unknown or process pending|Briefly described|||||Late Silurian||||Late Silurian|||||||No|43344|||||||Granite|igneous felsic intrusive|||Y|
Kotupna Sands|25133|||||Yes|Formation, beds|Formal|Unknown or process pending|Mentioned||||||||||||||||No|35474|||||||Sand|sedimentary siliciclastic|||N|
Kout Norien Granodiorite|33131|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||||Middle Cambrian|466|6||Middle Cambrian|487|6|||||No|23319|50154|Kemp T.|13/NOV/98|||Western Victoria. Age and lithology updated from GSV data (HG, Dec 2005)|Biotite-muscovite granodiorite: foliated, medium grained, porphyritic with phenocrysts of plagioclase and microcline; accessory sillimanite; common enclaves of schists and migmatite; foliation is defined by biotite-rich schlieren; non-magnetic.|igneous felsic intrusive|||Y|S-type
