Stratigraphic Name | Stratno |  Previous Name  |Previous Name Stratno| Replacement Name | Replacement Name Stratno |Is Current | Rank | Status | Category | Usage | Parent Name | Parent Stratno | Chemical Parent Name | Chemical Parent Stratno | Top Minimum Age Name | Top Minimum Age (Ma) | Top Minimum Age Error (Ma)| Top Minimum Age Method | Base Maximum Age Name | Base Maximum Age (Ma) | Base Maximum Age Error (Ma) | Base Maximum Age Method | Minimum Thickness (m) | Maximum Thickness (m) | Type Section State | Definition Card | First ref as on form | Def ref as on form | Reserved by | Resdate | Approved by | Approved date |General Comments | Lithology Description | Primary Lithology Group | Secondary Lithology Group | Tectonic Setting | Intrusive | Granite Type
Kevins Dam Suite|31898|||||Yes|Group, Suite|Formal|STRATLEX Entry|Briefly described|||Sally Downs Supersuite|31785|Proterozoic||||Proterozoic|||||||No|50437||||||Lissadell & Dixon Range 1:250 000 sheet areas (east Kimberley region). See also Kevins Dam suite.|mainly massive, medium-grained, even-textured and porphyritic biotite monzogranite and syenogranite; mafic enclaves||||Y|
Keyling Formation|9483|Keyling Member|22090|||Yes|Formation, beds|Formal|Resvd name published|Redefined|Kulshill Group|9896|||Artinskian||||Sakmarian||||||NT|No|41459|42442|||||Reserved as Keyling Member by Mory, J. (1986).|Mainly sandstone; lesser siltstone, shale, coal, conglomerate; very minor limestone.|sedimentary siliciclastic|organic-rich rock||N|
Kiaka Sandstone Member|9506|Kiaka Member|9505|||Yes|Member, phase|Formal|Unknown or process pending|Mentioned||||||||||||||||No|36293|||||||Sandstone||||N|
Kiaki Monzogranite|35607|||||Yes|Formation, beds|Formal|Resvd name published|Briefly described|||||Archean||||Archean|||||||No|23582||Painter M.|20/SEP/00|||To be used in Mount Belches 3335 1:100 000 sheet explanatory notes.|Leucomonzogranite, typically deeply weathered; includes hornfelses Mount Belches Formation. High Ca granite.|igneous felsic intrusive|||Y|
Kialrah Rhyolite|35001|||||Yes|Formation, beds|Formal|Other new published name|Described|Croydon Group|4964|||Archean|2943|7||Archean|2972|2|isotopic, U/Pb||1000||No|23046||||||Age 2970 Ma.  Formerly of the Bookingarra Group. In the Mallina Basin. Within the De Grey Supergroup.|Flow-banded porphyritic rhyolite and minor dacite; metamorphosed.|igneous felsic volcanic|||N|
Kiangi Creek Formation|27174|||||Yes|Formation, beds|Formal|Other new published name|Defined|Edmund Group|34906|||Calymmian|1465||inferred, lithostratigraphic correlation|Statherian|1620||inferred, lithostratigraphic correlation||1800|WA|No|44319|40089|||||In the Edmund Basin. Within the Bangemall Supergroup.|Thin to very thick bedded quartz sandstone, and (in places ferruginous) siltstone and mudstone; minor dolostone, conglomerate, siltstone|sedimentary siliciclastic|argillaceous detrital sediment||N|
Kilba Granite|9540|||||Yes|Formation, beds|Formal|Unknown or process pending|Briefly described|||Moorarie Supersuite|33440|Paleoproterozoic||||Paleoproterozoic|||||||No|29845||||||Gascoyne Province. Shown as -Pge on Yanrey-Ningaloo 1:250k map sheet.  Parent Boolaloo Supersuite discontinued by GSWA; now part of Moorarie Supersuite (S.Sheppard, pers. comm., 2008)|Even grained tonalite-adamellite|igneous felsic intrusive|||Y|
Kilkenny Gabbro|37199|||||Yes|Formation, beds|Formal|Resvd name published|Briefly described|||||Archaean||||Archaean|||||600||No|23573||||||Variation of Mount Kilkenny Gabbro (Reserved)|A gabbroic sill with pronounced igneous layering into a lower olivine-plagioclase zone and an upper augite-plagioclase cumulate zone.||||Y|
Killaloe Formation|9558|||||Yes|Formation, beds|Formal|Unknown or process pending|Described|Black Flag Beds|1781|||Archean||||Archean|||||||No|30959||||||Norseman region|||||N|
Killara Formation|22095|||||Yes|Formation, beds|Formal|Resvd name published|Redefined|Mooloogool Group|22371|||Statherian||||Statherian|1764|13|||1000||No|43238|65419|Pirajno F.|19/OCT/94|||SG50-12, Glengarry.Includes the 'Dolerite' of MacLeod (1970) and in part the 'Narracoota Volcanics' of Gee (1979, 1987, 1990).  Maximum age from detrital zircons.|Fine grained basalt with intergranular or intersertal textures, varying to microporphyritic in places; cherty and more thinly layered with interflow sedimentary rocks in the upper parts.|igneous mafic volcanic|sedimentary||N|
Killara Formation - dolerite|74420|||||Yes|Member, phase|Informal|Variation of published name|Briefly described|Killara Formation|22095|||Orosirian||||Orosirian|||||||No||||||||Calc-alkaline to tholeiitic basalt and basaltic andesite. Includes volcanics and dolerite sills and dykes. Minor pyroxenite in places|igneous mafic volcanic|igneous mafic intrusive||Y|
Killi Killi Formation|35397|Killi Killi Beds|9559|||Yes|Formation, beds|Formal|Variation of published name|Fully described|Tanami Group|17763|||Orosirian|1821|4|inferred, intrusive relationship|Orosirian|1838|6|inferred, geological correlation||4000||No|50315||Hendrickx M.|11/JAN/00|||In the Tanami area. Includes the informally named Jasperlitic Chert member. Correlates with the Lander Rock beds in the Arunta region. Ages derived from tuff in underlying Callie Member (Dead Bullock Formation), and intrusive Water Tower Tonalite.|Schistose to phyllitic greywacke, siltstone and shale; minor lithic sandstone, granule conglomerate, quartzite, banded chert, basalt and dolerite.|feldspar- or lithic-rich arenite to rudite|||N|
Kimberley Group|9572|||||Yes|Group, Suite|Formal|Other new published name|Fully described|||||Statherian|1790||isotopic, U/Pb-Pb/Pb ion probe|Orosirian|1800||isotopic, U/Pb-Pb/Pb ion probe||3500||No|44317||||||Defn on Tech File E/52-2. c/ 1800 Ma. Intruded by sills of Hart Dolerite and by Aries kimberlite.|Quartz sandstone, minor fine- to medium-grained feldspathic sandstone; micaceous and glauconitic sandstone, shale pellet conglomerate; siltstone, quartz basalt, argillaceous quartz sandstone|sedimentary siliciclastic|igneous mafic volcanic||N|
Kimmys Bore Monzogranite|68664|||||Yes|Formation, beds|Formal|Resvd name published|Briefly described|||Split Rock Supersuite|68672|Archean||||Archean|||||||No|63420||Van Kranendonk, M.  (GSWA)|04/APR/05|||To be used on the CARLINDI mapsheet; nearest town is Port Headland.|Biotite monzogranite; homogeneous, equigranular to seriate.|igneous felsic intrusive|||Y|
King Granodiorite|30669|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|||Paperbark Supersuite|31788|Paleoproterozoic|1850|||Paleoproterozoic|1865||||||No|43281||||||King Leopold Orogen.|Granodiorite||||Y|
King Leopold Sandstone|9602|King Leopold Beds|26664|||Yes|Formation, beds|Formal|Variation of published name|Fully described|Kimberley Group|9572|||Statherian||||Orosirian|1800||||1050|WA|No|44317||||||c.1800 Ma. Intruded by Hart Dolerite sills and dykes. See also variation Leopold Sandstone.|White, block to massive, thick-bedded, medium- to coarse-grained quartz sandstone; pebble bands present and trough cross-bedding is commonly developed|sedimentary siliciclastic|||N|
King of the Hills dyke 78085|78085|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Paleoproterozoic||||Paleoproterozoic|||||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Myers, J.S. and Hocking, R.M., 1998. Geological Map of Western Australia, 1:2 500 000 (13th Edition). Geological Survey of Western Australia, Perth. Part of Widgiemooltha Dyke Suite? Age: ?2418 +/-3 U-Pb (baddeleyite).|Dolerite, gabbro, orthopyroxene basalt, tonalite, monzogranite, syenite, felsic xenoliths|igneous mafic intrusive|igneous felsic-intermediate intrusive||Y|
Kingia Formation|42065|||||Yes|Formation, beds|Reserved|Reserved|Reserved||||||||||||||||No|||Smith, G.|09/NOV/04|||To be used on DONGARA sheet.  Marine sandstone.|Marine sandstone.||||N|
Kings Park Formation|9612|Kings Park Shale|9614|||Yes|Formation, beds|Formal|Unknown or process pending|Defined|||||Eocene|56|||Paleocene|60||||600|WA|No|31568|36293||||||Deposits apparently fill an old, deeply incised river valley system. Composed of dark glauconitic shales, siltstones and sandstones.|sedimentary|||N|
Kingswood Basalt Member|29247|||||Yes|Member, phase|Formal|Unknown or process pending|Described|||||Archean||||Archean|||||||No|30562|||||||Basalt||||N|
Kinmore Group|9623|Kinmore Member|22111|||Yes|Group, Suite|Formal|Resvd name published|Fully described|||||Anisian|242||biozone|Artinskian|287||biozone||1800||No|41459||||||Previously Port Keats Group.|Siltstone, glauconitic in part, shale, sandstone, fossiliferous limestone, rare coal.|sedimentary siliciclastic|sedimentary carbonate||N|
Kintore Tonalite|9630|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|||||Archean||||Archean|||||||No|42697||||||Not related to Kintore Granite, Qld. Invalidates the reservation of Kintore Dam Formation, WA.|Medium-grained biotite tonalite.|igneous felsic intrusive|||Y|
Kirgella Granitoid Gneiss|31363|||||Yes|Formation, beds|Formal|Other new published name|Mentioned||||||||||||||||No|43593|||||||Gneiss||||Y|
Kirkby Range Member|9637|||||Yes|Member, phase|Formal|Unknown or process pending|Defined|Hardman Formation|8081|||Late Permian||||Late Permian|||||300|WA|No|33962|33962||||||Mudstone, fine sandstone, calcareous, laminated to thin bedded, ripple marked; minor conglomerate lenses; fossiliferous.||||N|
Kirup Conglomerate|9646|||||Yes|Formation, beds|Formal|Unknown or process pending|Defined|||||Eocene||||Eocene||||||WA|No|30146|37341||||||Conglomerate||||N|
Kiwirrkurra Formation|73692|||||Yes|Formation, beds|Formal|Resvd name published|Described|||||Neoproterozoic||||Paleoproterozoic|||||||No|64580||Tyler, I.  (GSWA)|11/OCT/07|||For use on mapsheet WEBB; nearest town Kiwirrkurra. To be oub: as part of Interpreted Bedrock Geology map of WEBB 1:250K sheet/part of MACDONALD 1:250K sheet. GSWA in early 2008. Originally mapped as part of Pollock Hills Formation.|Red-weathering, lithic sandstone, quartz sandstone and conglomerate.||||N|
Knobby Sandstone|9677|||||Yes|Formation, beds|Formal|Variation of published name|Defined|||||Early Carboniferous||||Middle Devonian||||||WA|No|33962|45153|||||Fragmentary fish fossil assemblage includes Bothriolepis and an asterolepid, probably Remogolepis, presumed to be of Famennian age (Young, 1987a).|Fluvial fossiliferous medium to coarse grained cross-bedded quartz sandstone with abundant mudstone pellets in places; minor interbedded siltstone and pebble to boulder conglomerate|sedimentary siliciclastic|quartz-rich arenite to rudite||N|
Knox Siltstone Member|26270|||||Yes|Member, phase|Formal|Unknown or process pending|Defined|||||Tournaisian||||Tournaisian||||||WA|No|40792|40792|J.Lee|23/SEP/85||||Siltstone||||N|
Kockatea Shale|9696|Kockatea shale|9699|||Yes|Formation, beds|Formal|Variation of published name|Defined|||||Middle Triassic||||Early Triassic|246|7|||1060|WA|No|43976|36293|||||See also Lexicon.|Yellow and white shale and siltstone with purple ferruginous bands.|argillaceous detrital sediment|||N|
Kodj Kodjin Sandstone|34484|||||Yes|Formation, beds|Formal|Resvd name published|Briefly described|||||Miocene||||Miocene|||||||No|22769|||||||Sandstone||||N|
Kojarena Sandstone|25975|||||Yes|Formation, beds|Formal|Unknown or process pending|Defined|Champion Bay Group|25840|||Bajocian||||Bajocian|||||34|WA|No|34134|36293||||||Sandstone||||N|
Kojonup Sandstone|9714|||||Yes|Formation, beds|Formal|Unknown or process pending|Fully described|||||Late Eocene||||Middle Eocene|||||||No|31562|||||||Sandstone||||N|
Kongorow Granite|9760|||||Yes|Formation, beds|Formal|Unknown or process pending|Fully described|||Paperbark Supersuite|31788|Paleoproterozoic||||Paleoproterozoic|1852|4|||||No|30525|||||||Foliated porphyritic biotite-rich monzogranite and granodiorite with mafic xenoliths and gneissic bands|igneous felsic intrusive|||Y|
Kooallup Limestone|73564|||||Yes|Formation, beds|Formal|Other new published name|Defined|||||Late Pleistocene||||Late Pleistocene|||||16||No|63454|63454|||||Defined by V. Semeniuk (1995). On Yalgorup Plain. Thickness: 10m at type section. Proposed as as new component to Kwinana Group by B.Gozzard (approved by R.Hocking but not published as yet) and spelling with two letter ''l's" confirmed 30/1/08.PP.|Calcarenitic aeolianite, and beach and marine calcarenites; shoaling and seagrass facies.||||N|
Kookhabinna Sandstone|9766|||||Yes|Formation, beds|Formal|Unknown or process pending|Mentioned||||||||||||||||No|29845|||||||Sandstone||||N|
Kookynie Granite|72459|||||Yes|Formation, beds|Informal|Other new published name|Briefly described||||||||||||||||No|||||||Informal name for Eastern Goldfields Province data (HG 09/2006)|Granite||||Y|
Koolan Island iron formation|9768|||||Yes|Formation, beds|Informal|Unknown or process pending|Mentioned||||||||||||||||No|39948|||||||Iron formation||||N|
Koolanooka Porphyry|9769|Koolanooka Quartz-Porphyry|9770|||Yes|Formation, beds|Formal|Unknown or process pending|Mentioned|||||Archean||||Archean|||||||No|40346|||||||Porphyry||||U|
Koolbye Formation|22123|||||Yes|Formation, beds|Formal|Resvd name published|Fully described|Turee Creek Group|18702|||Siderian||||Siderian|||||130||No|43290||Thorne A.M.|08/NOV/94|||Rocklea 1:100k, Pilbara|Fine- to coarse-grained metamorphosed quartzitic sandstone, minor pelite and metaconglomerate.||||N|
Koolera Member|25129|Koolera Sandstone Member|9773|||Yes|Member, phase|Formal|Unknown or process pending|Mentioned||||||||||||||||No|40347|||||||||||N|
Kooline group|34416|||||Yes|Group, Suite|Informal|Other new published name|Mentioned|||||Paleoproterozoic||||Paleoproterozoic|||||||No|22716||||||Mentioned in the text.|||||N|
Koolyu Granite|31878|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|||O'Callaghans Supersuite|31858|Neoproterozoic|625|||Neoproterozoic|625||||||No|50436||||||Of Sexton (1994).  Of the O'Callaghans Supersuite.|monzogranite to syenogranite|igneous felsic-intermediate intrusive|||Y|I-type
Koombana Beach Rock|25978|||||Yes|Formation, beds|Formal|Unknown or process pending|Defined|||||Holocene||||Holocene||||||WA|No|40367|40367||||||||||N|
Koomberan Greywacke|9789|Koomberan Greywacke Member|9787|||Yes|Formation, beds|Formal|Unknown or process pending|Defined|Lyons Group|28702|||Sakmarian||||Sakmarian||||||WA|No|44344|45016|||||Defn on Tech File G/50-1.|Greywacke||||N|
Koondooloo Monzogranite|22127|||||Yes|Formation, beds|Formal|Resvd name published|Described|||Kevins Dam Suite|31898|Paleoproterozoic|1805|||Paleoproterozoic|1835||||||No|43863||Sheppard S.|01/JAN/95|||east Kimberley|Foliated to massive, medium- to coarse-grained biotite monzogranite|igneous felsic intrusive|||Y|
Koongaling Volcanic Member|34998|Koongaling Volcanics|9792|||Yes|Member, phase|Formal|Variation of published name|Fully described|Hardey Formation|8075|||Archean|2757||isotopic, U/Pb|Archean|2764|8|isotopic, U/Pb||2000||No|23594||||||Within the Fortescue Group (Mount Bruce Supergroup).|Porphyritic and fine-grained dacite, rhyodacite, rhyolite lava.||||N|
Koongie Park Formation|9793|Koongie Park Member|23704|||Yes|Formation, beds|Formal|Resvd name published|Defined|||||Orosirian|1840||isotopic, U/Pb-Pb/Pb ion probe|Orosirian|1845||isotopic, U/Pb-Pb/Pb ion probe||1000|WA|Yes|42768|23621|Griffin T. J. , Tyler I.M.|14/NOV/06|Hocking, R.|22/APR/99|Upgraded to formation status on ANGELO and DOCKRELL sheets (Griffin and Tyler 1994). Prev. mapped as Biscay and Olympio Fms. Also referred to as Koongie Park  Member /Tickalara Metamorphics (Griffin and Tyler 1992). In the Central Zone of Lamboo Complex.|Metamorphosed felsic volcanic and volcaniclastic rocks, metasedimentary rocks, metabasalt, and hornfels; locally migmatitic; minor chert, banded iron-formation, and carbonate; locally intimately veined by granitic rocks and gabbro|igneous felsic volcanic|metasedimentary||N|
Koongie Park Suite|31899|||||Yes|Group, Suite|Informal|STRATLEX Entry|Briefly described|||||Paleoproterozoic|1818|||Paleoproterozoic|1865||||||No|50437|||||||||||Y|
Koonoonooka monzogranite|33898|||||Yes|Formation, beds|Informal|Other new published name|Mentioned|||||Archean||||Archean|||||||No|22450|||||||monzogranite||||Y|
Kopke Sandstone|23705|||||Yes|Formation, beds|Formal|Variation of published name|Redefined|||||Early Devonian||||Late Silurian|||||496|WA|No|40617|40617|R.M.Hocking, H.T.Moors|23/MAY/83|||Only known from subsurface. Hocking (1985) erected type section in Yaringa-1 at 326-855m. The basal 33m assigned in 1994 to underlying new unit, Faure Formation. Previously of Kalbarri Group, but this Group name has been abandoned.|Upward coarsening red and brown micaceous andstone, with minor dolomite and siltstone. Bioturbation at top of section and cross-bedding present.|quartz-rich arenite to rudite|sedimentary carbonate||N|
Korojon Calcarenite|9823|Korojon Calcilutite|9824|||Yes|Formation, beds|Formal|Other new published name|Defined|Cardabia Group|26460|||Maastrichtian||||Campanian|70||||80|WA|No|44537|48861|||||See also Lexicon. Status as formation was not changed when Cardabia group was revised down to Cardabia Calcarenite.|Predominantly calcareous pelagic deposits.||||N|
Korojon-Miria group|74422|||||Yes|Group, Suite|Informal|Variation of published name|Briefly described|||||Late Cretaceous||||Late Cretaceous|||||||No|||||||'Group' erected for 1:1 million mapping purposes only|Calcarenite and calcisiltite, fossiliferous chalk, glauconitic marl; shallow marine.|sedimentary carbonate|||N|
Krackatinny Suite|74110|||||Yes|Group, Suite|Formal|Variation of published name|Briefly described|||||Mesoproterozoic||||Mesoproterozoic|||||||No|24197||||||Example of the Sally Downs Association. Emplaced at ~1310Ma(?). In the Paterson Orogen. Appears to intrude the Rudall Complex.|||||Y|
