Stratigraphic Name | Stratno |  Previous Name  |Previous Name Stratno| Replacement Name | Replacement Name Stratno |Is Current | Rank | Status | Category | Usage | Parent Name | Parent Stratno | Chemical Parent Name | Chemical Parent Stratno | Top Minimum Age Name | Top Minimum Age (Ma) | Top Minimum Age Error (Ma)| Top Minimum Age Method | Base Maximum Age Name | Base Maximum Age (Ma) | Base Maximum Age Error (Ma) | Base Maximum Age Method | Minimum Thickness (m) | Maximum Thickness (m) | Type Section State | Definition Card | First ref as on form | Def ref as on form | Reserved by | Resdate | Approved by | Approved date |General Comments | Lithology Description | Primary Lithology Group | Secondary Lithology Group | Tectonic Setting | Intrusive | Granite Type
Ironbark Formation|33969|||||Yes|Formation, beds|Informal|Other new published name|Mentioned|Four Mile Creek Subgroup|28559|||Permian||||Permian|||||||No|22578||||||Sydney Basin. NOT same unit as Ironbark Creek Arenite, New England Fold Belt.|Light grey fine-grained fels-lithic sandstone, grey weakly-laminated siltstone, grey shale sporadically carbonaceous, grey to brown soft claystone, coal: dull and bright bands with calcite-healed cleats|sedimentary siliciclastic|organic-rich rock||N|
Ironbong Dacite Member|27165|||||Yes|Member, phase|Formal|Resvd name published|Redefined|Bethungra Formation|28365|||Early Devonian||||Early Devonian|||||200|NSW|Yes|35608|22638|Fitzpatrick K. after B.L. Schmidt||Hawke, J.|20/FEB/79||||||N|
Irondale Coal|8780|||||Yes|Formation, beds|Formal|Variation of published name|Defined|Illawarra Coal Measures|27802|||Permian||||Permian||||2|3.5|NSW|Yes|38603|40806|Bembrick, C.S., Robertson Research (Australia) Pty Ltd||Russell, T.|13/JUL/83|Formerly part of Charbon Sub-Group.|||||N|
Irondoon Granodiorite|8785|Irondoon Granite|8784|||Yes|Formation, beds|Formal|Variation of published name|Described|||Kuark Metamorphic Complex Supersuite|34704|Early Devonian||||Late Silurian|||||||No|30574||||||To be used again on Craigie, Vic 1:100 000 sheet. Kuark Metamorphic Complex Supersuite. GSV Code: G32. Age and lithology updated from GSV data (HG, Dec 2005)|Moderately magnetic, dark grey, medium grained, strongly foliated biotite granodiorite with abundant elongate mafic inclusions; forms dyke like bodies|igneous felsic intrusive|||Y|
Irwin Creek Breccia|8787|||||Yes|Formation, beds|Formal|Unknown or process pending|Briefly described||||||||||||||||No|36220|||||||||||N|
Isaacs Formation|8795|||||Yes|Formation, beds|Formal|Unknown or process pending|Briefly described||||||||||||||||No|43432|||||||||||N|
Isabella Granite|26634|Isabella Granodiorite|8797|||Yes|Formation, beds|Formal|Variation of published name|Described|||Isabella Suite|31592|Carboniferous||||Carboniferous|||||||No|42726||||||Bathurst 1:250 000 sheet area.|Coarse-grained, equigranular to seriate leucogranite|igneous felsic intrusive|||Y|
Isabella Suite|31592|||||Yes|Group, Suite|Formal|Other new published name|Briefly described|||||Late Carboniferous||||Late Carboniferous|||||||No|42726|||||||||||Y|
Isismede Ignimbrite Member|70490|||||Yes|Member, phase|Formal|Resvd name published|Defined|Merlewood Formation|26028|||Early Carboniferous||||Late Devonian|||||||No|62095|62095|||||Reserved as Isismede.  Age:ca352Ma.  In the Werrie block/Tamworth Belt.|Pale-red, partly reworked, unwelded ignimbrite.||||N|
Isismurra Formation|8801|||||Yes|Formation, beds|Formal|Unknown or process pending|Redefined|||||Visean|342.1|3.2|isotopic, U/Pb-Pb/Pb ion probe|Visean|||||2250||No|43407|44244|||||Parts now mapped as Merlewood Formation.|Pink, purple or brown, thickly bedded or crossbedded pebbly lithic sandstone, conglomerate, minor purple or buff siltstone and shale, and dacitic ignimbrites|sedimentary siliciclastic|igneous felsic volcanic||N|
Island Bend Monzogranite|77028|Island Bend Adamellite|32247|||Yes|Formation, beds|Reserved|Variation of published name|Reserved|||||Early Devonian||||Late Silurian|||||||No|||Blevin, P. (GSNSW)|27/JUN/12|||Name updated to meet IUGS standards. Ungrouped.|Biotite monzogranite commonly containing hornblende|igneous felsic-intermediate intrusive|||Y|I-type
Island Bend Suite|31591|||||Yes|Group, Suite|Formal|Other new published name|Briefly described||||||||||||||||No|42726|||||||||||Y|
Ivanhoe Sandstone Member|8807|||||Yes|Member, phase|Formal|Unknown or process pending|Mentioned|Illawarra Coal Measures|27802||||||||||||||No|39232|||||||||||N|
Iventure Ignimbrite Member|8810|||||Yes|Member, phase|Formal|Resvd name published|Described|Currabubula Formation|5055|||Carboniferous||||Carboniferous|||||||No|41800||||||In the Werrie Block/Tamworth Belt. NOTE that it is given (Refid 65902) as a Member of two Formations: the Currabubula Formation as well as the Willuri Formation; it would have been preferable to raise it to Formation status.|Ignimbrite, volcaniclastics.|igneous felsic volcanic|sedimentary siliciclastic||N|
Ivor Leucogranite|29576|||||Yes|Formation, beds|Formal|Resvd name published|Described|||||Famennian||||Frasnian|||||||No|44192||Warren A.Y.E., Gilligan L.B., Raphael N.M.|14/AUG/95|||Cootamundra 1:250 000 sheet area|||||Y|
Jackalass Slate|23664|||||Yes|Formation, beds|Formal|Unknown or process pending|Defined|||||Late Silurian||||Late Silurian||||||NSW|No|37529|42313|H.Basden|06/FEB/81|||See also Bumbolee Formation.|Volcaniclastic slate and siltstone; minor sandstone; rare marble; chert, jasper; polymictic conglomerate|metasedimentary siliciclastic|feldspar- or lithic-rich arenite to rudite||N|
Jackson Granite|8829|Jackson granite|8830|||Yes|Formation, beds|Formal|Unknown or process pending|Defined|||Boggy Plain Supersuite|2092|Early Devonian||||Early Devonian||||||NSW|No|39800|45147|||||Age given as Silurian on Lachlan Fold Belt granites map (1991). Formerly the only unit in the Jackson Suite.|Granite, aplite, monzogranite|igneous felsic intrusive|||Y|
Jacqua Creek Siltstone Member|70238|||||Yes|Member, phase|Reserved|Reserved|Reserved||||||||||||||||No|||Simpson, C. (GSNSW)|30/MAR/06|||To be included in the Tangerang Formation.|||||N|
Jagungal Volcanics|8837|Jagungal volcanics|8838|||Yes|Formation, beds|Formal|Unknown or process pending|Briefly described|||||Middle Ordovician||||Middle Ordovician|||||||No|36512|||||||||||N|
Jamberoo Sandstone Member|8843|Jamberoo Sandstone|27804|||Yes|Member, phase|Formal|Other new published name|Described|Broughton Formation|2659|||Late Permian||||Late Permian|||||||No|29900||||||Also supersedes Jamberoo Tuffs. Within the Shoalhaven Group.|Red and green, volcaniclastic sandstones, with interbedded conglomerates, common marine fossils, Harvey paleosols in the upper part.|sedimentary siliciclastic|||N|
Jamon Granite|36474|||||Yes|Formation, beds|Formal|Other new published name|Briefly described||||||||||||||||No|23550|||||||||||Y|
Jasdec Park Sandstone Member|34022|Jasdec Park|22019|||Yes|Member, phase|Formal|Resvd name published|Briefly described|Branxton Formation|2498|||Permian||||Permian|||||24||No|22601|||||||||||N|
Jaunter Tuff|8889|||||Yes|Formation, beds|Formal|Unknown or process pending|Mentioned||||||||||||||||No|40622|||||||||||N|
Jawbone Creek Granodiorite Suite|76043|||||Yes|Group, Suite|Informal|Other new published name|Mentioned|||||Early Devonian||||Early Devonian|||||||No|66934||||||Includes Wanganella granodiorite,  Windouran Swamp granodiorite, which appear to be informal units based on geophysics, although there may be some data from water bores? Shown as Early Devonian in RefID 66943 map key.|||||Y|I-type
Jeffreys Flat Formation|73551|Jeffreys Flat beds|22022|||Yes|Formation, beds|Formal|Variation of published name|Defined|Warratta Group|73409|||Cambrian||||Cambrian|510.4|3|||||No|66921|66623|Gilmore, P. (GNSW), Greenfield, J. (GNSW)|25/JUN/07|||Maximum age: c. 510.4 +/- 3 Ma (Greenfield 2010b).  Age constrained by rounded boulders of deformed felsic tuff in a diamictite unit. Replaces the Jeffreys Flat beds on new Koonenberry 1:500 000 map sheet. (DP 25-6-07). RefID 66921. See also misspellings Jefferys Flat and Jeffereys Flat.|Variably cleaved phyllite and slate; originally siltstone with minor sandstone beds, local  minor limestone and conglomerate; local quartzo-feldspathic sandstone, impure limestone, slate with diagenetic pyrite, diamictite conglomerate.|metasedimentary siliciclastic|sedimentary carbonate||N|
Jeffries Formation|39362|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|||||Ordovician||||Ordovician|||||||No|24123|||||||||||N|
Jemidee Microgranodiorite|28225|||||Yes|Formation, beds|Formal|Unknown or process pending|Defined|||||Early Devonian||||Early Devonian||||||NSW|No|37986|37986||||||Fine-grained, pale-grey to green, holocrystalline porphyritic microgranodiorite|igneous felsic intrusive|||Y|I-type
Jenny Lind Granite|25087|Jenny Lind Granodiorite|39536|||Yes|Formation, beds|Formal|Other new published name|Defined|||Jenny Lind Suite|73893|Early Triassic||||Early Triassic||||||NSW|No|33766|33476|||||Part of the Clarence River Supersuite. May not occur in Qld. To be replaced by Jenny Lind Tonalite [GSNSW May 2011]|Massive, equigranular, medium-grained and light to dark-grey quartz diorite, tonalite, quartz monzodiorite and granodiorite. Hornblende is more common than biotite, ferromagnesian phases give the rock a speckled appearance|igneous felsic intrusive|||Y|I-type
Jenny Lind Suite|73893|||||Yes|Group, Suite|Reserved|Reserved|Unpublished|||Clarence River Supersuite|36112||||||||||||No|||Champion, Blevin and Bultitude|19/NOV/07|||Ref: Champion, Blevin and Bultitude, pers.comm., Nov 2007. Probably no longer required. Jenny Lind Tonalite reserved as part of Clarence River Supersuite.|||||Y|
Jenny Lind Tonalite|77277|Jenny Lind Granite|25087|||Yes|Formation, beds|Reserved|Variation of published name|Reserved|||Clarence River Supersuite|36112|Early Triassic||||Early Triassic|||||||No|||Blevin, P. (GSNSW)|05/MAY/11||||Light to dark-grey, massive, equigranular, medium-grained quartz diorite, tonalite, quartz monzodiorite and granodiorite. Hornblende is more common than biotite, and ferromagnesian phases give the rock a speckled appearance|igneous intermediate intrusive|igneous felsic intrusive||Y|
Jenolan Caves Limestone|8912|||||Yes|Formation, beds|Formal|Unknown or process pending|Fully described|Mumbil Group|13411|||Pridoli||||Pridoli|||||168||No|30109||||||Previously known as Caves Limestone.|Limestone, shales.||||N|
Jeralong Coal Member|77369|||||Yes|Member, phase|Reserved|Variation of reserved name|Reserved|||Maules Creek Formation|11472|Permian||||Permian|||||||No|||Greenfield, J. (GSNSW)|14/JUN/12|||This name revived by GSNSW 14-JUN-2012.|Coal: Typically high volatile, very low ash, bituminous  (steaming) coal, thickness typically 3.0m in Boggabri region, seam splits and thins to the south-east|organic-rich rock|||N|
Jerangle Metamorphic Complex|33682|Jerangle Igneous Complex|8918|||Yes|Group, Suite|Formal|Variation of published name|Defined|||||Early Ordovician||||Late Cambrian|||||||No|43233|22815|||||See also Jerangle metamorphic complex.|Metasediments, biotite schist|metasedimentary siliciclastic|||N|
Jeremadra Granodiorite|26638|||||Yes|Formation, beds|Formal|Unknown or process pending|Briefly described|||Moruya Suite|12371|Emsian||||Pragian|||||||No|35248||||||See also the informal Jeremadra Granite.|Granodiorite|igneous felsic intrusive|||Y|
Jeremy Formation|74243|||||Yes|Formation, beds|Formal|Resvd name published|Briefly described||||||||||||||||No|64238||Thomas, O. (GSNSW)||Sherwin, L.|05/APR/08|For use on GOULBURN 1:250K map sheet and Explanatory Notes; TARALGA  !:100K geological map. prov. map products already released - Explan.Notes expected 2009.|Grey to khaki laminated to very thinly-bedded chloritic siltstone+mudstone with thin fine-gr. sandston beds, schistose massive to diffusely bedded med.gr. poorly sorted chloritic feldspathic sst + minor poorly-sorted (bimodal) to well-sorted qtz-rich sst.|sedimentary siliciclastic|||N|
Jerilderie Formation|8926|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||||Middle Triassic||||Middle Triassic|||||220|NSW|Yes|35498|35498|Bembrick, C.S., Robertson Research (Australia) Pty Ltd|27/APR/07|Hawke, J.|20/FEB/79||Conglomerate, sandstone, mudstone||||N|
Jerrabuttgulla Creek basalts|75048|||||Yes|Formation, beds|Informal|Other new published name|Fully described|||||Miocene||||Miocene|||||||No|64827||||||Informal compound name for a small intraplate basaltic lava field in the upper Shoalhaven River catchment.  Forms multiple lobes east of the Shoalhaven Fault scarp, the largest outcrop, of at least 3 flows, being 90m thick.|||||N|
Jerrara Formation|40919|Jerrara Beds|8928|||Yes|Formation, beds|Formal|Variation of published name|Briefly described|||||Llandovery||||Llandovery|||||||No|50234|||||||Thinly bedded massive to laminated siltstone with minor graptolitic black shale horizons. Also contains ironstone and limestone subunits.||||N|
Jerrawa beds|8937|Jerrawa Beds|25088|||Yes|Formation, beds|Informal|Variation of published name|Briefly described|||||Late Ordovician||||Late Ordovician|||||||No|42560|||||||||||N|
Jerricho Limestone|8938|||||Yes|Formation, beds|Formal|Unknown or process pending|Briefly described||||||||||||||||No|34692|||||||||||N|
Jerrys Plains Subgroup|26639|||||Yes|Subgroup|Formal|Variation of published name|Defined|Wittingham Coal Measures|20334|||Late Permian||||Late Permian|||||800||No|39346|44244||||||Numerous coal seams; claystone, tuff, siltstone, sandstone, conglomerate.||||N|
Jerula Limestone Member|34631|Jerula Formation|23666|||Yes|Member, phase|Formal|Other new published name|Described|Gleninga Formation|7420|||Early Devonian||||Early Devonian|||||||No|22831|||||||Shallow marine limestone.|sedimentary carbonate|||N|
Jesse Limestone Member|31720|Jesse Limestone|25089|||Yes|Member, phase|Formal|Variation of published name|Described|Limekilns Formation|25167|||Emsian|||biozone|Pragian|||||||No|34403||||||Formerly formation. Reduced in rank for use in the Bathurst 1:250 000 sheet area. Includes Emsian vertebrate fossil fauna (see Jesse Limestone)|Fossiliferous limestone||||N|
Jews Creek Volcanics|8950|||||Yes|Formation, beds|Formal|Unknown or process pending|Defined|Goonigal Group|24297|||Ludlow||||Ludlow|||||215||No|43476|23170|||||Intruded by Gumble Granite.|Pyroxene andesites, green and grey cherts, vitric tuff.||||N|
Jillamatong Granodiorite|29245|Jillamatong Granodiorite|29245|||Yes|Formation, beds|Formal|Unknown or process pending|Defined|||Bullenbalong Suite|2895|Late Silurian||||Silurian|434.6|4.3|isotopic, U/Pb-Pb/Pb ion probe|||NSW|No|33780|41905|||||See also RefID 67060 p505.|Cordierite biotite granodiorite and tonalite commonly containing cordierite, common metasedimentary xenoliths|igneous felsic intrusive|||Y|S-type
Jilleon Formation|23668|||||Yes|Formation, beds|Formal|Unknown or process pending|Described|Craven Subgroup|24888|||Late Permian||||Late Permian|||||280||No|40872||M.Lennox|20/MAR/85|||For use in the Stroud-Gloucester Trough|Upward coarsening sandstone; subordinate siltstone to medium-grained sandstone; thin coal seams, sideritic bands.||||N|
Jillicambra Monzogranite|76983|Jillicambra Adamellite|22034|||Yes|Formation, beds|Reserved|Variation of published name|Described|||||Early Devonian||||Late Silurian|||||||No|||Blevin, P. (GSNSW)|26/JUN/12|||Name updated to meet IUGS standards. Ungrouped.|Coarse- to fine-grained, reddish to leucocratic, sporadically porphyritic monzogranite to granite. Commonly aplitic in appearance, massive, non-foliated, inclusion-free|igneous felsic intrusive|||Y|I-type
Jimberoo Formation|74201|Jimberoo Member|26641|||Yes|Formation, beds|Formal|Variation of published name|Fully described|Cocoparra Group|4293|||Late Devonian||||Late Devonian|||||1268||No|62405||||||Previously known as "Stitts Member" of "Mountain Creek Formation" the latter later renamed as "Womboyne Conglomerate".  Stitts member was later replaced by "Jimberoo Member". Now upgraded to formation status in Cocoparra Group.|Thin to medium bedded, coarse- to medium-grained red-brown, red and white sandstone, regularly interbedded with red siltstone and very fine-grained red to beige sandstone.||||N|
Jincumbilly Monzogranite|76954|Jincumbilly Adamellite|8969|||Yes|Formation, beds|Reserved|Variation of published name|Reserved|||Ingebyrah Suite|8689|Late Silurian||||Late Silurian|||||||No|||Blevin, P. (GSNSW)|14/JUN/12|||Name updated to meet IUGS standards. See previous name for definition|Grey, fine-grained, cordierite-biotite felsic monzogranite|igneous felsic-intermediate intrusive|||Y|S-type
Jindabyne Suite|8971|||||Yes|Group, Suite|Formal|Unknown or process pending|Described|||||Early Devonian||||Late Silurian|||||||No|45147||||||Dating of  two plutons put age at least in 416 -424 Ma range.|I-type granites. Comprises 9 plutons of tonailte with minor granodiorite and quartz diorite.|igneous felsic intrusive|||Y|I-type
Jindabyne Tonalite|8972|Jindabyne tonalite|8973|||Yes|Formation, beds|Formal|Unknown or process pending|Defined|||Jindabyne Suite|8971|Early Devonian||||Late Silurian|424.1|4.2|isotopic, U/Pb-Pb/Pb ion probe|||NSW|No|33780|35109|||||Formerly named Jindabyne Granite. See also RefID 67060 p505.|Tonalite|igneous felsic intrusive|||Y|I-type
Jindalee Group|27440|Jindalee Beds|8976|||Yes|Group, Suite|Formal|Variation of published name|Fully described|||||Late Ordovician||||Early Ordovician|||||||No|37529||||||Some units previously mapped as Jindalee Group now Yandilla Volcanics.|Metamorphosed mafic and ultramafic volcanics and intrusives; metabasalt, serpentinite, metagabbro, metadolerite, quartzite, chert, quartz-magnetite rocks, BIF, quartz-mica schist, slate, phyllite, harzburgite, pyroxenite, talc-carbonate rocks, chromitite.|meta-igneous mafic|meta-igneous ultramafic||N|
