Stratigraphic Name | Stratno |  Previous Name  |Previous Name Stratno| Replacement Name | Replacement Name Stratno |Is Current | Rank | Status | Category | Usage | Parent Name | Parent Stratno | Chemical Parent Name | Chemical Parent Stratno | Top Minimum Age Name | Top Minimum Age (Ma) | Top Minimum Age Error (Ma)| Top Minimum Age Method | Base Maximum Age Name | Base Maximum Age (Ma) | Base Maximum Age Error (Ma) | Base Maximum Age Method | Minimum Thickness (m) | Maximum Thickness (m) | Type Section State | Definition Card | First ref as on form | Def ref as on form | Reserved by | Resdate | Approved by | Approved date |General Comments | Lithology Description | Primary Lithology Group | Secondary Lithology Group | Tectonic Setting | Intrusive | Granite Type
Ninian Bay microgranite|75152|||||Yes|Formation, beds|Informal|Variation of published name|Described|||Ninian Bay Suite|75151|Late Permian||||Late Permian|||||||No|60425||||||Part of the Cooktown Supersuite.|Fine- to medium-grained, slightly porphyritic to seriate biotite granite; accessory tourmaline, altered cordierite? (rare); tourmaline-rich clots common.||||Y|S-type
Ninmaroo Formation|14173|Ninmaroo Limestone|14176|||Yes|Formation, beds|Formal|Other new published name|Defined|Cockroach Group|37963|||Tremadocian|485|||Furongian|500||||1000|QLD|No|44273|45052|||||Supersedes N. Limestones and N.Series (Whitehouse 1936). SF54-9,13. Consists of Unbunmarro, Jiggamore, Mort, Corrie and Datson Members. Thickness: 795m in type section at Black Mountain. Interfingers with Tomahawk Formation.|Dolostone, limestone, calcarenite, calcilutite, minor quartz sandstone.|sedimentary carbonate|||N|
No Hays Minas Granite|36167|||||Yes|Formation, beds|Formal|Other new published name|Described|||O'Briens Creek Supersuite|29322|Late Carboniferous||||Late Carboniferous|||||||No|23506|||||||Pink, coarse-grained, seriate biotite granite.||||Y|I-type
Nob Creek Amphibolite|41801|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|Marlborough Metamorphics|11331|||Early Paleozoic||||Neoproterozoic|||||||No|60481|||||||Fine to medium grained schistose amphibolite interbedded with minor quartz-mica-feldspar schist; minor stratiform massive sulphide.||||N|
Nobbs Tank Granite|76896|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|||Sybella Suite|30647|Paleoproterozoic||||Paleoproterozoic|||||||No|||||||Used in North-West Queensland mineral and energy province report 2011. Described as being part of Sybella Suite, Sybella Igneous Event.|Pink gneissic granite|meta-igneous felsic intrusive|||Y|
Noel Micromonzonite|23875|||||Yes|Formation, beds|Formal|Unknown or process pending|Described|||||Early Carboniferous||||Early Carboniferous|||||||No|39917||I.W.Withnall|15/APR/82||||Grey hornblende-augite quartz-micromonzonite|igneous intermediate intrusive|||Y|
Nogo beds|14207|Nogo Beds|14205|||Yes|Formation, beds|Informal|Variation of published name|Described|||||Early Permian||||Early Permian|||||||No|41246||||||Nogo, Subprovince, Yarrol Province (Geology of Queensland 2013).|Basaltic to andesitic volcanic sandstone and oligomictic conglomerate or breccia, andesite lava and subordinate flow-banded rhyolite and dacitic to rhyolitic ignimbrite; locally cleaved siltstone, carbonaceous mudstone and minor sandstone.|igneous intermediate volcanic|sedimentary siliciclastic||N|
Noname Creek complex|36490|||||Yes|Group, Suite|Informal|Other new published name|Briefly described||||||||||||||||No|23513|||||||||||N|
Nonda Granite|24432|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||Esmeralda Supersuite|31455|Mesoproterozoic|1550|||Mesoproterozoic|1550|||||QLD|Yes|40218||D.E.Mackenzie|11/SEP/80|Whitaker, W.|06/JAN/86|Formerly included in the Esmeralda Granite. Georgetown Province.|Fine to very fine-grained melanocratic biotite granite, granodiorite, microgranite|igneous felsic intrusive|||Y|
Noosa Quartz Diorite|14233|||||Yes|Formation, beds|Formal|Unknown or process pending|Described|||||Cretaceous|140.1||isotopic, Ar/Ar|Late Jurassic|146.2||isotopic, K/Ar||||No|40623||||||In Geology of Queensland 2013, p560, 561.|Quartz diorite|igneous intermediate intrusive|||Y|
Nora Formation|14235|||||Yes|Formation, beds|Formal|Other new published name|Defined|Toko Group|18263|||Early Ordovician||||Early Ordovician|||||250|NT|No|44327|45052|||||Overlies Tomahawk beds.  Most recent NTGS maps suggest Early Ordovician age.|Micaceous and glauconitic siltstone, claystone, minor dolostone; basal coquinite.|sedimentary siliciclastic|||N|
Noranside Limestone|14240|Noranside limestone|14241|||Yes|Formation, beds|Formal|Other new published name|Defined|||||Neogene||||Paleogene|||||20||No|44543|44276|||||Defined 1960. Defn on Tech File F/54-10. See also Noranside Formation.|White lacustrine limestone with chalcedony cap; overlies and may interfinger with Marion Formation|sedimentary carbonate|sedimentary non-carbonate chemical or biochemical||N|
Normanby Formation|14246|Oaky Creek Coal Measures|14477|||Yes|Formation, beds|Formal|Variation of published name|Defined|||||Late Permian|245|||Early Permian|290||||1000|QLD|No|43883|43098|||||Of Jack (1879a,b).  Contains at least 30m of shaly coal in outcrops along the West Normanby River. Includes Permian plant and tabulate coral fossils and unpublished SHRIMP dating of felsic volcanic sample is early Permian (Geology of Queensland, 2013, p243). Source of min numerical age unclear. Most refs describe unit as Permian.|Tuffaceous sediments and volcanics|feldspar- or lithic-rich arenite to rudite|||N|
Normanton Formation|14253|||||Yes|Formation, beds|Formal|Variation of published name|Defined|Rolling Downs Group|16267|||Cenomanian|91|||Cenomanian|94||||250||No|44515|44515|||||Originally considered Albian. More recently, Cenomanian. Age: ~94-~91Ma (basis for numerical ages unknown).|Labile sandstone, siltstone, minor mudstone and cone-in-cone limestone.|sedimentary siliciclastic|||N|
North Arm Volcanic Group|41141|North Arm Volcanics|14267|||Yes|Group, Suite|Formal|Variation of published name|Briefly described|||||Late Triassic||||Late Triassic|||||||No|50320||||||See North Arm Volcanics for definition.|Andesite, rhyolitic volcaniclastics and flows, minor sediments|igneous felsic-intermediate volcanic|sedimentary siliciclastic||N|
North Brigooda Suite|29620|||||Yes|Group, Suite|Formal|Other new published name|Briefly described||||||||||||||||No|43005||||||Probably not related to Brigooda Basalt, Qld. See also South Brigooda Suite.|||||Y|
North Edge Granite|36607|||||Yes|Formation, beds|Formal|Other new published name|Briefly described||||||||||||||||No|23513|||||||||||Y|
North Gwynne Granite|70396|||||Yes|Formation, beds|Formal|Resvd name published|Briefly described|||||Late Triassic||||Late Triassic|||||||No|68319||von Gnielinski, F. (GSQ)|11/MAY/06|||For the Bundaberg mapping project - Rosedale 1:100k sheet; nearest town is Lowmead.|Pale pink to red, coarse to very coarse-grained biotite granite; medium grained porphyritic biotite monzogranite.|igneous felsic intrusive|||Y|
North Island granite|75153|||||Yes|Formation, beds|Informal|Other new published name|Described|||||Early Carboniferous|335|6|isotopic, U/Pb|Early Carboniferous|335|6|isotopic, U/Pb||||No|60425||||||Forms dykes that cut Brook granite.|Pale grey-pale brown(altered), medium-grained, slightly porphyritic biotite granite; and sparse feldspar phenocrysts up to ~1.5cm long.||||Y|
Northbrook beds|14289|Northbrook Beds|14288|||Yes|Formation, beds|Informal|Variation of published name|Described|||||Late Permian||||Early Permian|||||||No|39079||||||Cressbrook Basin (Geology of Queensland, 2013, p384-386).|Intermediate to acid volcanics, mudstone, siltstone, shale, sandstone, conglomerate.|igneous felsic-intermediate volcanic|argillaceous detrital sediment||N|
Northedge Granite|36728|Northedge granite|14292|||Yes|Formation, beds|Formal|Variation of published name|Described|||Curraghmore Suite|69325|Permian|277||isotopic, K/Ar|Permian|289||isotopic, Rb/Sr||||No|23423|||||||White, medium to coarse-grained, porphyritic, (garnet-) tourmaline-muscovite-biotite monzogranite with sparse dioritic and metasedimentary inclusions; subordinate muscovite-rich granite.|igneous felsic intrusive|||Y|S-type
Northumberland Serpentinite|22568|||||Yes|Formation, beds|Formal|Resvd name published|Described|||||Permian||||Permian|||||||No|43754||Leitch E.C.|10/JAN/94|||Shoalwater Bay area.|||||N|
Norton Tonalite|38883|||||Yes|Formation, beds|Formal|Variation of published name|Briefly described|||||Early Triassic||||Late Permian|||||||No|24489|||||||Pale grey medium-grained leucocratic hornblende-biotite tonalite|igneous felsic intrusive|||Y|
Norwood Mudstone Member|14311|||||Yes|Member, phase|Formal|Unknown or process pending|Defined|Westbourne Formation|19796|||Jurassic||||Jurassic||||||QLD|No|33367|33371||||||||||N|
Nostone Creek Granodiorite|22569|||||Yes|Formation, beds|Formal|Resvd name published|Described|||||Early Permian||||Early Permian||5.9|isotopic, U/Pb||||No|43259||Oversby B.|29/MAR/90||||Fine to medium-grained hornblende-biotite granodiorite|igneous felsic intrusive|||Y|
Nour Nour Granodiorite|14314|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||||Middle Triassic||||Early Triassic||||||QLD|No|41778|41778|||||Formerly part of Mount Perry Complex.|Biotite-hornblende granodiorite, hornblende-biotite granodiorite.|igneous felsic intrusive|||Y|
Nulambie Granite|32127|||||Yes|Formation, beds|Formal|Resvd name published|Briefly described|||||Early Triassic||||Late Permian|||||||No|23037||Hutton L.|30/JAN/98|||Monto 1:250 000 sheet area.|Grey, medium-grained, altered, biotite and hornblende biotite granite to granodiorite|igneous felsic intrusive|||Y|
Nulbullulul Granite|30012|||||Yes|Formation, beds|Formal|Other new published name|Defined|||Nulbullulul Suite|69319|Late Permian|261|3|isotopic, U/Pb-Pb/Pb ion probe|Late Permian|261|3|isotopic, U/Pb-Pb/Pb ion probe|||QLD|No|43070|43070|||||Intruded Hodgkinson Formation and Obree Point Volcanics.|White to pale grey, fine to medium-grained, slightly porphyritic, hornblende-biotite monzogranite; minor (hornblende-) biotite micro-monzogranite.|igneous felsic intrusive|||Y|I-type
Nulbullulul Suite|69319|||||Yes|Group, Suite|Formal|Resvd name published|Briefly described|||Pieter Botte Supersuite|36475|Late Permian||||Late Permian||||||QLD|No|60425|43070|Champion D.|22/JUN/05||||||||Y|I-type
Nulla Basalt|14338|||||Yes|Formation, beds|Formal|Other new published name|Fully described|||||Quaternary||||Cenozoic|||||||No|39027||||||This may be superseded by Nulla Basalt Group (unit no. 77820) which occurs on GSQ 1:2 000 000 map (2012).|Olivine basalt|igneous mafic volcanic|||N|
Nulla Basalt Group|77820|Nulla Basalt|14338|||Yes|Group, Suite|Informal|Variation of published name|Mentioned|||||Quaternary||||Neogene|||||||No|68553||||||Shown on GSQ 1:2 000 000 map (2012); ? supersedes Nulla Basalt (unit no. 14338)|||||N|
Nullawurt Sandstone Member|14376|||||Yes|Member, phase|Formal|Unknown or process pending|Defined|Bungil Formation|3008|||Early Cretaceous||||Early Cretaceous|||||||No|43989|44377||||||||||N|
Numinbah Valley Formation|14383|||||Yes|Formation, beds|Formal|Unknown or process pending|Described|||||Cenozoic||||Late Cretaceous|||||||No|30687|||||||Weakly consolidated to unconsolidated sub-basaltic sediments containing dicotyledonous leaf impressions (younger than mid-Cretaceous)|sedimentary|||N|
Nundah Granodiorite|14388|Nundah Granite|22574|||Yes|Formation, beds|Formal|Variation of published name|Defined|||White Springs Supersuite|36107|Early Silurian|434|10|isotopic, U/Pb|Early Silurian|434|10|isotopic, U/Pb|||QLD|Yes|43083|43087|||Withnall, I.|24/MAR/08|DEFINITION CARD  rec'd March 2008. Reserved as Nundah Granite, published informally as "Nundah Granodiorite". Formerly in Blackman Gap Supersuite. Mungana Region map (1998) shows unit as part of White Springs Supersuite.|Medium to coarse-grained, seriate to porphyritic biotite-muscovite granodiorite|igneous felsic intrusive|||Y|
Nundah suite|37838|||||Yes|Group, Suite|Informal|Variation of published name|Briefly described||||||||||||||||No|23291||||||Briefly Described.|||||Y|
Nundata Granite|76903|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|||Williams Supersuite|30680|Mesoproterozoic||||Mesoproterozoic|||||||No|||||||Used in North-West Queensland mineral and energy province report 2011. Described as being part of  Williams Supersuite, Williams Igneous Event.|Medium to coarse-grained highly altered pink granite, locally strongly foliated to mylonitic|igneous felsic intrusive|||Y|
Nursery Creek Granite|77679|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|||O'Briens Creek Supersuite|29322|Late Carboniferous||||Late Carboniferous|||||||No|68337|||||||Pale pink, fine- to medium-grained, moderately porphyritic, leucocratic muscovite-biotite granite, variably altered; similar biotite monzogranite, with quartz phenocrysts commonly pale to dark grey.|igneous felsic intrusive|||Y|
Nutgrove Rhyolite Member|36981|Nutgrove Agglomerate Member|26086|||Yes|Member, phase|Formal|Variation of published name|Fully described|Main Range Volcanics|11031|||Miocene||||Miocene|||||||No|23800|||||||Rhyolite breccia with perlite fragments, minor basalt and granite fragments; cream to light purple, flow-banded rhyolite intrusives and flows, spherulitic in part, rhyolite breccia, minor biotite, minor  perlite||||N|
Nychum Volcanics|27864|||||Yes|Formation, beds|Formal|Variation of published name|Defined|||||Early Permian|270|16|isotopic, Rb/Sr|Early Permian|277|4|isotopic, U/Pb-Pb/Pb ion probe||250||No|24013|45025|||||Includes 30 informal subunits.|Mainly rhyolitic ignimbrite, felsic tuff, epiclastic deposits, minor obsidian, andesite, rhyolite lava|igneous felsic volcanic|||N|I-type
Nymbool Granite|14441|||||Yes|Formation, beds|Formal|Other new published name|Fully described|||Nymbool Suite|69350|Late Carboniferous|318|4|isotopic, Rb/Sr|Late Carboniferous|318|43|isotopic, Rb/Sr||||No|29820||||||Within the Ootann Supersuite.|Grey, fine- to medium-grained, slightly porphyritic biotite granite; small biotite-rich inclusions common; minor aplite, aplitic biotite microgranite.|igneous felsic intrusive|||Y|I-type
Nymbool Suite|69350|||||Yes|Group, Suite|Formal|Resvd name published|Briefly described|||Ootann Supersuite|14620|Late Carboniferous|316|||Late Carboniferous|318|43|isotopic, Rb/Sr||||No|60425||Champion D.|23/JUN/05||||||||Y|I-type
O'Bil Bil Road Conglomerate|14449|||||Yes|Formation, beds|Formal|Unknown or process pending|Described|||||Visean|||inferred, geological correlation|Visean|||inferred, geological correlation||||No|44360||||||Not used since review article, 1985. Probably Visean. Said to be equivalent to Dakeil Formation.|||||N|
O'Briens Creek Microgranite|36486|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|||O'Briens Creek Suite|69337|Late Carboniferous|||inferred, isotopic correlation|Late Carboniferous|||inferred, isotopic correlation||||No|23513|||||||Biotite microgranite|igneous felsic intrusive|||Y|
O'Briens Creek Suite|69337|||||Yes|Group, Suite|Reserved|Reserved|Reserved|||O'Briens Creek Supersuite|29322|Late Carboniferous||||Late Carboniferous||||||QLD|No||43087|Champion D.|22/JUN/05||||||||Y|
O'Briens Creek Supersuite|29322|||||Yes|Supergroup|Formal|Other new published name|Fully described|||||Early Permian|300||isotopic, Rb/Sr|Late Carboniferous|322||isotopic, U/Pb-Pb/Pb ion probe||||No|43087||||||Comprises 6 named suites and at least 13 granites which are unassigned to suites. The named suites include: Go Sam, Herberton, Cherry Tree, and Lappa.  Intruded lower part of Glen Gordon Volcanics (ATHERTON). Cut by and interdigitates with Ootann Supersuite granites. In Geology of Queensland 2013, p484 as part of Kennedy Igneous Association. May include older and younger units than those dated.|Pink, red, cream or grey, fine to coarse-grained, porphyritic to equigranular biotite granite and subordinate microgranite; locally tourmaline and topaz bearing; miarolitic cavities common; pegmatitic lenses and pods widespread; extensive alteration.|igneous felsic intrusive|metasomatic||Y|I-type
O'Hara Shale|14454|O'hara Shale|14457|||Yes|Formation, beds|Formal|Variation of published name|Defined|Narpa Group|37962|||Idamean||||Mindyallan|||||60|QLD|No|44543|44205|||||See also Lexicon. Defined as Mindyallan to Idamean (Cambrian) age and all other references agree, but NABRE project has revised this to Statherian (Palaeoproterozoic).  See also the misspelt O'Hare Shale.|Siltstone, chert, fine sandstone;laminated to thin-bedded and commonly iron-stained, covered by duricrust or lateritic gravel.||||N|
O'Lane Formation|28021|O'Lane Creek|22581|||Yes|Formation, beds|Formal|Resvd name published|Described|Edward River Metamorphic Group|5994|||Proterozoic||||Proterozoic|||||800|QLD|No|43596||Blewett R.|01/MAR/93|||For subunit of Holroyd or Dargalong Metamorphics.|Light grey muscovite schist-phyllite (partly metamudstone) interbedded with quartzite (partly metasiltstone); ripple marks, cross bedding, fine laminae and graded bedding in places||||N|
