Stratigraphic Name | Stratno |  Previous Name  |Previous Name Stratno| Replacement Name | Replacement Name Stratno |Is Current | Rank | Status | Category | Usage | Parent Name | Parent Stratno | Chemical Parent Name | Chemical Parent Stratno | Top Minimum Age Name | Top Minimum Age (Ma) | Top Minimum Age Error (Ma)| Top Minimum Age Method | Base Maximum Age Name | Base Maximum Age (Ma) | Base Maximum Age Error (Ma) | Base Maximum Age Method | Minimum Thickness (m) | Maximum Thickness (m) | Type Section State | Definition Card | First ref as on form | Def ref as on form | Reserved by | Resdate | Approved by | Approved date |General Comments | Lithology Description | Primary Lithology Group | Secondary Lithology Group | Tectonic Setting | Intrusive | Granite Type
McNamara Group, Upper|40828|||||Yes|Subgroup|Informal|Variation of published name|Briefly described|McNamara Group|11575|||Statherian||||Statherian|||||||No|23957||||||Lower section of the McNamara Group. Informal unit used on regional scale maps.  Includes Shady Bore Quartzite, Plain Creek Formation, Lawn Hill Formation. Refers to the upper part of the McNamara Group.|Shady Bore Quartzite and Bullrush Conglomerate to Lawn Hill Formation: Quartzose to lithic, feldspathic and micaceous sandstone, siltstone, shale, tuff, dolomitic siltstone and sandstone; basal polymictic conglomerate and quartzite|sedimentary siliciclastic|||N|
Meerie Member|38422|Meerie|35280|||Yes|Member, phase|Formal|Resvd name published|Defined|Hayward Creek Formation|8199|||Statherian|1784|9||Paleoproterozoic|1784|9|||870||No|24304|23733|||||Reserved as Meerie (Donnellan, 2000).  Within the Tomkinson Creek Group.|Sublithic/lithic/volcanilithic arenite, feldspathic sublitharenite, pebbly arenite; acid to intermediate volcanic rocks particularly at top|sedimentary siliciclastic|||N|
Meeway Volcanics|26025|||||Yes|Formation, beds|Formal|Other new published name|Defined|Finniss River Group|6669|Gerowie Suite|31730|Orosirian|1885|||Orosirian|1885||||1000|NT|No|32310|48942|||||Within or at base of Burrell Creek Formation in Fitzmaurice area.|Porphyritic acid lava, tuff.|igneous felsic volcanic|||N|
Melville Bay Metamorphics|30958|Melville (Bay) Metamorphics|22306|||Yes|Formation, beds|Formal|Resvd name published|Defined|Bradshaw Complex|2472|||Orosirian||||Orosirian|||||||No|44112|44112|||||Arnhem Land (Gove 1:100 000 map sheet?)|Gneiss: granulite facies, cordierite-garnet and orthopyroxene-quartz bands; mafic gneiss: two pyroxene, intruded by pods and veins of medium-grained garnetiferous leucogranite|high grade metamorphic rock|||N|
Mendip Metamorphics|11649|||||Yes|Formation, beds|Formal|Variation of published name|Defined|||||Statherian|1730|4|inferred, intrusive relationship|Statherian|1770|||||NT|Yes|33103||Shaw R.D., Warren R.G.|06/MAY/74|Strusz, D.L.|25/JUN/74|Geol. Prov: eastern Arunta Inlier. Intruded by pegmatite at 1730 +/- 4 Ma.  Detrital zircons in quartzite suggest deposition after 1770 Ma. Not to be confused with Mendip Formation of NSW.|Quartzite, biotite-two feldspar gneiss; minor granule conglomerate, para-amphibolite, calc-silicate gneiss.|high grade metamorphic rock|||N|
Mereenie Sandstone|11667|Mereenie sandstone|11669|||Yes|Formation, beds|Formal|Variation of published name|Defined|Pertnjara Group|15099|||Middle Devonian||||Silurian|||||1500||No|48838|48838|||||Defined 1962. Important aquifer - main source of groundwater for Alice Springs.  Formerly included in the Larapinta Group.  Poorly constrained age - probably Silurian-Devonian, but could be as old as Late Ordovician.  Formerly Mareena Bluff Formation. Also known as 'Marena red sandstone'.|Porous, white to pale-brown, fine grained, well sorted quartz sandstone, minor conglomerate|sedimentary siliciclastic|||N|
Merlin kimberlite|36790|||||Yes|Formation, beds|Informal|Other new published name|Briefly described|||||Devonian|370|||Devonian|370||||||No|23772||||||Age: 370Ma|||||Y|
Merrimelia Formation|11718|Merrimelia formation|11721|||Yes|Formation, beds|Formal|Other new published name|Defined|Gidgealpa Group|7182|||Sakmarian|290|||Asselian|||||450||No|33082|63978||||||Sandstone, siltstone, coal, conglomerate.  Glacial, lacustrine,aeolian deposits.|sedimentary siliciclastic|organic-rich rock||N|
Mesoproterozoic amphibolite-facies metamorphics 76658|76658|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Mesoproterozoic|1200|||Mesoproterozoic|1400||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset|Medium-grade metamorphic rocks, generally with amphibolite-facies assemblages; may have a greenschist overprint|medium grade metamorphic rock|||N|
Mesoproterozoic felsic volcanics 76630|76630|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Calymmian|1550|||Calymmian|1570||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset|Mainly felsic volcanics, including lavas and tuffs. Association may include volcaniclastic rocks.|igneous felsic volcanic|||N|
Mesoproterozoic granites 76632|76632|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Stenian|1050|||Stenian|1080||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset|Mainly felsic intrusive rocks.  Range in composition from alkali feldspar granite to tonalite; includes associated rocks such as migmatite and minor gabbro and diorite.|igneous felsic intrusive|||Y|
Mesoproterozoic granites 76634|76634|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Stenian|1100|||Ectasian|1300||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset|Mainly felsic intrusive rocks.  Range in composition from alkali feldspar granite to tonalite; includes associated rocks such as migmatite and minor gabbro and diorite.|igneous felsic intrusive|||Y|
Mesoproterozoic granites 76637|76637|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Mesoproterozoic|1500|||Mesoproterozoic|1620||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset. [Note: Max Age name is in conflict with numerical age (Paleoproterozoic). Which is correct? CEB Feb-2012]|Mainly felsic intrusive rocks.  Range in composition from alkali feldspar granite to tonalite; includes associated rocks such as migmatite and minor gabbro and diorite.|igneous felsic intrusive|||Y|
Mesoproterozoic granulite-facies metamorphics 76642|76642|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Ectasian|1200|||Ectasian|1300||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset|High-grade metamorphic rocks, generally with granulite facies assemblages; includes granitic gneisses|high grade metamorphic rock|||N|
Mesoproterozoic granulite-facies metamorphics 76644|76644|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Calymmian|1560|||Calymmian|1600||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset|High-grade metamorphic rocks, generally with granulite facies assemblages; includes granitic gneisses|high grade metamorphic rock|||N|
Mesoproterozoic intrusive complexes 76640|76640|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Stenian|1100|||Stenian|1200||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset|Mixed felsic, mafic and/or alkaline intrusives; may include ultramafic rocks; includes alkaline rocks such as trachyte and syenite.|igneous intrusive|||Y|
Mesoproterozoic mafic intrusives 76626|76626|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Ectasian|1290|||Ectasian|1330||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset|Dolerite, gabbro and other mafic igneous rocks; commonly as dykes and sills; may include some metamorphosed mafic intrusions and subordinate ultramafic rocks.|igneous mafic intrusive|||Y|
Mesoproterozoic sedimentary rocks 76647|76647|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Mesoproterozoic|1000|||Mesoproterozoic|1200||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset|Predominantly sedimentary rocks; includes sedimentary rocks of low metamorphic grade and diapiric breccias|sedimentary|||N|
Mesoproterozoic sedimentary rocks 76649|76649|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Stenian|1040|||Stenian|1080||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset|Predominantly sedimentary rocks; includes sedimentary rocks of low metamorphic grade and diapiric breccias|sedimentary|||N|
Mesoproterozoic sedimentary rocks 76654|76654|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Calymmian|1500|||Calymmian|1560||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset|Predominantly sedimentary rocks; includes sedimentary rocks of low metamorphic grade and diapiric breccias|sedimentary|||N|
Mia Mia Volcanics|26313|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Ooradidgee Group|39122|||Orosirian|1810|||Orosirian|1870||||2000|NT|Yes|23823|49033|A.J.Stewart, D.H.Blake|13/OCT/81|Brakel, A.|16/FEB/84|Davenport Project. Tennant Creek / Davenport Province.  Not the same unit as Mia Mia Igneous Complex of Qld. Formerly of the Ooradidgee Subgroup (Hatches Creek Group). Unit undated. Age of Ooradidgeee Group given.|Felsic tuff and lava; minor feldspathic/lithic arenite and quartz arenite; rare volcaniclastic arenite|igneous felsic volcanic|||N|
Michell Nob Granite|38101|Michell Nob granite|38045|||Yes|Formation, beds|Formal|Other new published name|Described|||||Mesoproterozoic|1068|6|isotopic, U/Pb-Pb/Pb ion probe|Mesoproterozoic|1068|6|isotopic, U/Pb-Pb/Pb ion probe||||No|24301||||||Age: 1068+/-6Ma (SHRIMP U-Pb zircon: Camacho 1997). Near Mulga Park Station.|Coarse, porphyritic biotite-hornblende granite, variably mylonitised. Locally garnet-bearing|igneous felsic intrusive|||Y|
Michell Nob Granite and Nulchara Charnockite|76197|||||Yes|Formation, beds|Informal|Variation of published name|Unpublished|||||Mesoproterozoic||||Mesoproterozoic|||||||No|||||||Musgrave Province. Porphyritic biotite-hornblende granite, variably mylonitised, locally garnet-bearing (Michell Nob Granite) and coarse, porphyritic charnockite with clinopyroxene-orthopyroxene-hornblende-biotite and common rapakivi texture (Nulchara Charnockite). Informal unit to be used for Georgina-Arunta energy assessment 1:1 million solid geology interpretation.|Porphyritic biotite-hornblende granite, variably mylonitised, locally garnet-bearing (Michell Nob Granite) and coarse, porphyritic charnockite with clinopyroxene-orthopyroxene-hornblende-biotite and common rapakivi texture (Nulchara Charnockite)|igneous felsic intrusive|||Y|
Middle Creek Sandstone Member|25235|Middle Creek Member|33177|||Yes|Member, phase|Formal|Variation of published name|Defined|Mullera Formation|13391|||Calymmian||||Calymmian|||||||No|26310|26310|||||Mount Isa area. Within the South Nicholson Group.|Grey and light brown, massive to flaggy, fine to medium sandstone, with some interbedded siltstone and shale.|sedimentary siliciclastic|||N|
Milingimbi Formation|11835|||||Yes|Formation, beds|Formal|Other new published name|Described|Goulburn Group|7636|||Early Ordovician||||Early Ordovician|||||||No|42058||||||See also the misspelt Milingimbie Formation. Thickness: 169m+.|Dolomite, limestone, sandstone, shale.||||N|
Milligans Formation|11862|Milligans beds|11864|||Yes|Formation, beds|Formal|Variation of published name|Redefined|Weaber Group|19643|||Visean|328|||Tournaisian|345||||2143||No|44159|61542|||||Of Beere (1984). Gorter et al(2005) subdivided off part of the original Milligans Formation as Yow Fm.and relegated Waggon Creek Fm. to Waggon Creek  facies.|Black and dark grey shale, partly calcareous; minor limestone; rare fine to medium-grained sandstone; thin to thick beds; diverse fauna|argillaceous detrital sediment|||N|
Milyakburra Formation|22337|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Bustard Subgroup|21402|||Orosirian||||Orosirian|||||40|NT|Yes|43292|22808|Haines P.W., Pietsch B.A., Rawlings D.J., Madigan T.L.|07/MAR/94|||Within the Groote Eylandt Group.|Cobble and boulder conglomerate: matrix to clast-supported, coarse sand to granule matrix; locally interbedded with granule conglomerate and medium to coarse-grained lithic sandstone.||||N|
Milyema Formation|34025|||||Yes|Formation, beds|Formal|Other new published name|Defined|Bustard Subgroup|21402|||Orosirian||||Orosirian||||||NT|Yes|22808|22808|||||Within the Groote Eylandt Group.|Granule to boulder conglomerate, coarse-grained to pebbly lithic sandstone, pink medium-grained sandstone|sedimentary siliciclastic|||N|
Minglo Granite|11911|Cullen Granite|4989|||Yes|Formation, beds|Formal|Other new published name|Fully described|||Fingerpost Suite|31737|Paleoproterozoic|1820|||Paleoproterozoic|1825||||||No|39679||||||Pine Creek Province.  Of the Cullen Supersuite. Mapped as part of Cullen Granite by Noakes (1949) and Malone (1962).|Pink and green, coarse porphyritic hornblende-biotite granite; pink coarse porphyritic biotite granite; minor grey fine equigranular leucogranite in outer zone. Predominantly I-type.|igneous felsic intrusive|||Y|
Minglo Granite - phase 1|72365|||||Yes|Member, phase|Informal|Variation of published name|Described|Minglo Granite|11911|||Orosirian|1820|||Orosirian|1840||||||No|||||||Lithology referring to an informal unnamed unit of the Minglo Granite to be used for Northern Territory 1:1 million geological map, National Maps Project.|Pink and green, coarse porphyritic hornblende-biotite granite|igneous felsic intrusive|||Y|
Minglo Granite - phase 2|72366|||||Yes|Member, phase|Informal|Variation of published name|Described|Minglo Granite|11911|||Orosirian|1800|||Orosirian|1820||||||No|||||||Lithology referring to an informal unnamed unit of the Minglo Granite to be used for Northern Territory 1:1 million geological map, National Maps Project.|Grey fine equigranular leucogranite|igneous felsic intrusive|||Y|
Mirarrmina Complex|25243|McClaren Complex""|38426|||Yes|Formation, beds|Formal|Other new published name|Defined|||Bradshaw Suite|31335|Orosirian|||isotopic, U/Pb|Orosirian|1875|6|isotopic, U/Pb|||NT|No|44299|43010|||||Age: Orosirian to Statherian. Also in McArthur Basin in (00/30118). Previously informally known as "McClaren Complex".|Foliated garnetiferous granite gneiss, metasedimentary rocks; younger undivided sedimentary and igneous rocks with complex structural and intrusive relationships|high grade metamorphic rock|||Y|
Mitchell Yard Dolostone Member|76087|Mitchell Yard Dolomite Member|27836|||Yes|Member, phase|Formal|Variation of published name|Briefly described|Emmerugga Dolostone|76085|||Statherian||||Statherian|||||||No|67144||||||Stratigraphic Nomenclature rules allow change from Dolomite to Dolostone without being formally redefined (T. Munson, NT Convenor, 26-AUG-2011).|Massive, dark grey, karstic-weathering, crystalline dololutite; lacks obvious internal sedimentary structure.|sedimentary carbonate|||N|
Mitchiebo Volcanics|11983|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Carrara Range Group|3679|||Statherian||||Statherian||||||NT|Yes|38237|49018|I.P.Sweet|08/JAN/80||12/MAR/82||Purplish-brown to reddish-brown, strongly altered vesicular and amygdaloidal basalt or trachyte; feldspathic and lithic sandstone; minor micaceous siltstone and shale.||||N|
Mithaka Formation|11984|Mithaka Beds|32949|||Yes|Formation, beds|Formal|Variation of published name|Defined|Toko Group|18263|||Darriwilian||||Darriwilian|||||156|NT|No|44358|44309||||||Gypsiferous shale and siltstone, calcareous siltstone, quartz sandstone, glauconitic and micaceous quartz sandstone, minor coquinite and granule conglomerate.|sedimentary siliciclastic|||N|
Mittiebah Sandstone|11995|||||Yes|Formation, beds|Formal|Other new published name|Defined|Accident Subgroup|37738|||Calymmian||||Calymmian|||||2700||No|44306|44301|||||Defined 1966. Defn on Tech File E/53-12. Within the South Nicholson Group (but unclear whether it belongs in Accident Subgroup or Wild Cow Subgroup?)|Medium to thick bedded, fine to coarse grained, quartzose to lithic sandstone; minor interbeds of pebble or cobble conglomerate and siltstone|sedimentary siliciclastic|||N|
Mitty Member|38419|Mitty|29854|||Yes|Member, phase|Formal|Resvd name published|Defined|Morphett Creek Formation|12356|||Paleoproterozoic||||Paleoproterozoic|||||2200||No|24304|24303|||||Reserved as Mitty (Donnellan, 1995). Formerly undifferentiated Tomkinson Creek beds.|Mudstone; sst, dolomitic mudst. and sst, dolost., pebble conglom., tuffaceous siltst; laminated to medium bedded stromatolitic bioherms, oolid grainst., lensing beds, cauliflower and enterolithic chert, halite, gypsum and anhydrite pseudomorphs; recessive||||N|
